gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
1700	1.1151	1.91311	1.19975	1.15197	1.65828	1.09212	1.31098	1.21927	1.45108	1.18363	1.1828	1.28506	1.29717	1.35492	0.96239	1.37398	1.50023	1.14921	1.80203	1.13521	1.38655	1.13777	0.96745	1.54399	1.37553	1.08409	1.13174	0.88518	1.82671	1.50639	1.86943	1.34448	1.7422	1.21627	1.31353	1.31873	1.61483	1.12398	1.83599	1.17428	1.30501	1.02593	1.44009	1.9477	1.15211	1.16937	1.46059	0.82366	1.79878	1.24403	0.98496	1.53566	1.4939	1.16135	1.25886	1.05959	1.49687	1.84315	1.30407	1.15883	1.25541	1.16105	1.93032	1.62728	1.30348	1.37954	1.05069	1.59954	1.29582	1.49855	1.60775	1.73062	1.09741	1.2509	0.91577	1.21148	1.51797	1.38439	1.47641	0.86588	1.45339	1.55384	1.22265	1.1221	1.02186	1.62886	1.68245	1.5334	1.00916	1.38434	1.18868	1.13749	1.13215	1.38684	1.1936	0.90091	1.12859	1.42679	1.47891	1.52647
1702	1.13758	1.84511	1.21903	1.11828	1.67889	1.07316	1.23927	1.2944	1.52597	1.16911	1.26982	1.27413	1.3603	1.3074	0.97893	1.26718	1.48319	1.14843	1.7849	1.09749	1.39523	1.18027	1.07247	1.58222	1.30758	1.13961	1.13643	0.93332	1.64236	1.51234	1.79539	1.29385	1.7284	1.24585	1.2976	1.34681	1.6326	1.07808	1.62367	1.2261	1.19511	1.10301	1.46314	1.91793	1.10536	1.23312	1.37538	0.97499	1.79403	1.26955	1.05839	1.46296	1.44363	1.21926	1.24638	1.09344	1.43123	1.8113	1.36728	1.1495	1.29387	1.16503	1.74393	1.61039	1.29342	1.27205	1.23652	1.49078	1.23577	1.4462	1.54892	1.75653	1.13177	1.35315	0.92318	1.26098	1.50095	1.4838	1.42191	0.91473	1.34685	1.60014	1.14525	1.24988	1.10083	1.76001	1.5704	1.48231	1.01018	1.38814	1.25571	1.09175	1.01997	1.40261	1.1669	0.92971	1.2233	1.38151	1.43559	1.49474
1704	1.22319	1.86347	1.22882	1.09037	1.71502	1.07323	1.21999	1.23212	1.49059	1.23567	1.23598	1.23947	1.35191	1.2519	1.00678	1.3321	1.44442	1.11681	1.80548	1.09994	1.38021	1.15924	1.05155	1.60609	1.34846	1.1715	1.15075	0.83296	1.58655	1.53056	1.81711	1.2859	1.7403	1.20947	1.22685	1.2931	1.63864	1.11825	1.67046	1.21476	1.28482	1.09976	1.47117	1.87332	1.04086	1.19897	1.38722	0.99419	1.86992	1.33719	1.01206	1.41305	1.42736	1.28823	1.21148	1.11061	1.44791	1.81315	1.33486	1.16316	1.40117	1.15956	1.70446	1.57392	1.29375	1.2802	1.19199	1.48476	1.20366	1.46004	1.56206	1.73224	1.15735	1.33073	0.93155	1.24441	1.47078	1.45456	1.42528	0.90722	1.34715	1.60663	1.15947	1.27442	1.12219	1.73516	1.55311	1.45871	0.96473	1.39376	1.26252	1.11929	1.02766	1.33011	1.15688	0.92217	1.23588	1.38317	1.4113	1.49293
1705	1.21063	1.85217	1.22234	1.08423	1.68125	1.07368	1.24748	1.25191	1.53812	1.19421	1.21989	1.28619	1.38615	1.27293	1.03301	1.32405	1.46437	1.07588	1.79642	1.09228	1.3629	1.15922	1.105	1.59281	1.34196	1.20151	1.15504	0.89843	1.60477	1.48146	1.82425	1.22587	1.7401	1.23113	1.26603	1.31979	1.61708	1.12318	1.62621	1.22904	1.28561	1.08599	1.47913	1.91876	1.0911	1.1868	1.41059	0.94591	1.84719	1.3274	1.01033	1.48635	1.39853	1.31916	1.23793	1.10877	1.44278	1.80885	1.32047	1.14269	1.38144	1.17931	1.69515	1.57402	1.27429	1.29672	1.22235	1.4885	1.16217	1.39399	1.52174	1.66815	1.12897	1.34204	0.89075	1.25092	1.52141	1.42167	1.40151	0.91442	1.36694	1.64668	1.12458	1.31757	1.13502	1.71922	1.57042	1.45942	0.97732	1.37776	1.26317	1.13808	1.03963	1.31103	1.16216	0.93527	1.20213	1.4248	1.394	1.56387
1706	1.20456	1.8263	1.20625	1.06701	1.68188	1.06255	1.26486	1.24578	1.53402	1.1879	1.21498	1.28576	1.39937	1.25152	1.03683	1.32444	1.47269	1.08674	1.81285	1.05168	1.35826	1.11783	1.09271	1.61039	1.31389	1.1807	1.1594	0.89327	1.60157	1.4976	1.79291	1.23304	1.72837	1.19589	1.28637	1.34394	1.62627	1.11016	1.61268	1.21521	1.27786	1.10728	1.4987	1.90521	1.15868	1.17337	1.40668	0.99891	1.8432	1.28131	0.99656	1.47499	1.38568	1.30107	1.23859	1.08843	1.45792	1.77661	1.34605	1.14927	1.37454	1.19821	1.67166	1.53203	1.29057	1.29243	1.19827	1.51079	1.16485	1.39354	1.50158	1.6731	1.10417	1.35314	0.91103	1.2394	1.5595	1.39309	1.41959	0.8965	1.37681	1.61517	1.13356	1.29905	1.15069	1.70266	1.58273	1.48853	0.9882	1.3779	1.26214	1.12473	1.04375	1.37159	1.18271	0.96658	1.21847	1.40591	1.39197	1.57939
1707	1.18961	1.77577	1.18825	1.09397	1.69323	1.09365	1.24514	1.31429	1.52978	1.15643	1.1972	1.29751	1.36255	1.22347	1.01902	1.3257	1.44713	1.11395	1.79992	0.99638	1.34557	1.13764	1.0597	1.57855	1.32474	1.17803	1.16161	0.88414	1.59737	1.53966	1.71954	1.2678	1.703	1.22945	1.33191	1.32229	1.65934	1.07719	1.59262	1.18817	1.1833	1.13909	1.46958	1.93157	1.16318	1.13849	1.41701	1.02479	1.86379	1.2852	1.05987	1.48872	1.41501	1.3054	1.28049	1.03469	1.51734	1.78521	1.29799	1.11308	1.41723	1.11983	1.67666	1.51187	1.30611	1.26086	1.17032	1.45882	1.20087	1.40134	1.4142	1.66415	1.15158	1.34402	0.94577	1.27726	1.52077	1.38527	1.41776	0.98894	1.36788	1.61092	1.14768	1.29755	1.14822	1.70112	1.56038	1.5036	0.97763	1.36319	1.29414	1.05575	1.0483	1.34697	1.16504	0.98959	1.25418	1.43418	1.39142	1.5362
1708	1.18432	1.8231	1.16905	1.08255	1.63543	1.06185	1.22917	1.27678	1.52606	1.16266	1.16696	1.28606	1.38563	1.21029	1.06195	1.25545	1.41544	1.12429	1.75649	1.10556	1.35985	1.17485	1.12196	1.60427	1.29389	1.16217	1.18504	0.94792	1.56633	1.48721	1.75412	1.25114	1.71445	1.2401	1.32217	1.33329	1.62038	1.06325	1.54929	1.21658	1.26058	1.07848	1.51014	1.93575	1.15843	1.18835	1.42634	1.03051	1.86128	1.2659	1.02631	1.44824	1.45257	1.29847	1.2729	1.18286	1.51524	1.79302	1.3449	1.11048	1.44162	1.17938	1.67972	1.59099	1.31634	1.29022	1.21022	1.41899	1.18886	1.39259	1.49038	1.6902	1.12812	1.36039	0.93085	1.2201	1.50757	1.41386	1.43023	0.89738	1.39356	1.61992	1.21853	1.28167	1.15584	1.74902	1.53131	1.4869	0.94443	1.41104	1.26943	1.10911	1.05167	1.38368	1.20003	0.93554	1.30123	1.36823	1.35783	1.53437
1709	1.17118	1.81013	1.20394	1.08109	1.67867	1.04258	1.20434	1.30351	1.51796	1.1627	1.20871	1.27036	1.38549	1.24004	1.08493	1.2661	1.41093	1.1328	1.73807	1.0936	1.35803	1.15039	1.09959	1.61754	1.31463	1.17613	1.20326	0.95873	1.55445	1.50283	1.75844	1.25968	1.6883	1.24236	1.32145	1.33745	1.59359	1.07226	1.52034	1.22401	1.26714	1.10355	1.51772	1.89493	1.21699	1.20136	1.43817	1.04588	1.87186	1.25941	1.01792	1.44263	1.43774	1.3065	1.27405	1.15253	1.49045	1.76784	1.32122	1.13511	1.43783	1.19591	1.65664	1.5478	1.33275	1.29494	1.17734	1.4513	1.22379	1.40587	1.50709	1.64837	1.10502	1.3369	0.94557	1.20443	1.51697	1.39025	1.39983	0.90056	1.39783	1.60235	1.20226	1.20756	1.1277	1.72383	1.54238	1.48739	0.94466	1.38195	1.30504	1.11677	1.05046	1.364	1.20939	0.9619	1.30869	1.38522	1.39742	1.51962
1714	1.26272	1.34304	1.32927	0.99621	1.42823	1.00067	1.10296	1.14853	1.3196	1.09046	1.32141	1.53359	1.08969	1.17596	1.41744	1.32756	1.23737	1.00528	1.29313	1.22248	1.28148	1.30664	1.16109	1.26716	1.51716	1.53432	1.25254	1.05225	1.18518	1.11868	1.62722	1.40054	1.58456	1.47052	1.33923	1.52322	1.61015	1.20515	1.23351	1.29793	1.28718	1.52051	1.55991	1.40772	1.23732	1.42127	1.42137	1.16714	1.55597	1.34488	1.20937	1.32554	1.35602	1.4973	1.32788	1.30477	1.14399	1.53683	1.40435	1.27754	1.66859	1.46149	1.24787	1.22743	1.48138	1.49699	1.10223	1.38813	1.36398	1.35176	1.15618	1.22912	1.28134	1.15976	1.03137	1.07007	1.43387	1.47726	1.168	1.07058	1.19101	1.37645	1.27941	1.1423	1.21658	1.59008	1.2052	1.52234	0.97368	1.23742	1.21949	1.10711	1.28873	1.18911	1.31344	1.37058	1.20272	1.14901	1.31496	1.67878
1715	1.2917	1.394	1.26407	1.05009	1.42281	1.01838	1.12042	1.15298	1.34664	1.07603	1.35168	1.48111	1.08642	1.20084	1.37797	1.3507	1.2381	1.08694	1.2869	1.2821	1.34757	1.29767	1.12931	1.1908	1.47999	1.54587	1.24947	1.06297	1.19503	1.17701	1.70734	1.39511	1.54738	1.42836	1.39909	1.57593	1.72526	1.1968	1.20631	1.33321	1.37568	1.45243	1.53518	1.35958	1.24215	1.37325	1.4542	1.21841	1.66508	1.22888	1.25613	1.30883	1.34467	1.42612	1.35752	1.29282	1.20282	1.55751	1.41969	1.26695	1.58387	1.38403	1.24474	1.21806	1.51689	1.51963	1.09408	1.40648	1.28585	1.37219	1.26567	1.24014	1.29616	1.19925	0.97465	1.12333	1.44493	1.47749	1.15927	0.96059	1.14993	1.35328	1.35185	1.17214	1.18761	1.61237	1.09759	1.44028	0.99247	1.27213	1.14683	1.07205	1.30818	1.13887	1.18746	1.41501	1.25493	1.21977	1.25162	1.64924
1716	1.23397	1.31836	1.32032	0.9979	1.38099	1.03579	1.08385	1.15265	1.38696	1.04006	1.29244	1.52561	1.0956	1.18425	1.36348	1.36328	1.24227	1.06538	1.34653	1.25525	1.25156	1.35346	1.20039	1.25421	1.5394	1.61314	1.28535	1.05837	1.15748	1.15758	1.64592	1.3634	1.60878	1.509	1.31598	1.56162	1.6095	1.21798	1.18472	1.28171	1.28165	1.51302	1.63356	1.3829	1.23553	1.40809	1.42496	1.18787	1.57612	1.36736	1.22457	1.34125	1.34574	1.39584	1.2863	1.29537	1.19094	1.49375	1.45601	1.27484	1.62002	1.41652	1.29091	1.26995	1.51737	1.52617	1.11522	1.39602	1.33711	1.37907	1.1508	1.2608	1.29111	1.23307	1.03952	1.06536	1.41833	1.49939	1.20564	1.04247	1.16799	1.37449	1.33186	1.09517	1.1447	1.6143	1.16791	1.5384	0.94545	1.17822	1.15679	1.0591	1.31059	1.15507	1.32524	1.38256	1.20142	1.15428	1.30207	1.65168
1719	1.13215	1.76761	1.32251	1.03746	1.54451	1.18701	1.08282	1.26249	1.38096	1.10802	1.17959	1.2657	1.24069	1.22325	1.12975	1.24167	1.41771	1.08002	1.5867	1.10483	1.25371	1.19003	0.99135	1.54075	1.34819	1.2989	1.20412	0.97897	1.45326	1.40198	1.61162	1.25678	1.66336	1.20619	1.30943	1.31494	1.61269	1.1928	1.52353	1.20528	1.1755	1.24114	1.59732	1.66528	1.17055	1.18804	1.33188	1.0917	1.79893	1.30386	1.08274	1.41654	1.37759	1.23171	1.34478	1.23285	1.41107	1.64264	1.41432	1.1375	1.39381	1.2416	1.70959	1.58979	1.29803	1.33007	1.10616	1.50568	1.25681	1.36878	1.37518	1.57374	1.15212	1.29195	0.93038	1.19769	1.40521	1.38204	1.33982	0.97912	1.1684	1.4357	1.13644	1.20287	1.11129	1.66152	1.48715	1.56485	0.92985	1.2662	1.25447	0.9927	1.08097	1.30007	1.19532	1.10008	1.39194	1.29572	1.49049	1.5564
1720	1.09169	1.83478	1.30485	1.05924	1.58569	1.21947	1.05293	1.24745	1.3905	1.07894	1.17411	1.22788	1.3163	1.24421	1.09863	1.21484	1.43085	1.10526	1.72087	1.12052	1.24286	1.16804	0.94493	1.64918	1.30287	1.23871	1.18697	0.95958	1.53549	1.4574	1.6445	1.23064	1.68672	1.14156	1.31711	1.2931	1.6117	1.15949	1.55501	1.23855	1.20502	1.15657	1.55704	1.72612	1.18442	1.1435	1.34798	1.04545	1.78935	1.31919	1.04765	1.4735	1.39685	1.15715	1.3174	1.20659	1.4962	1.70637	1.42312	1.08827	1.37356	1.17541	1.81727	1.67471	1.30557	1.29252	1.10521	1.53597	1.2256	1.32626	1.39919	1.64713	1.12328	1.34097	0.93923	1.2762	1.42957	1.3776	1.40124	0.96524	1.14518	1.45122	1.11071	1.22684	1.06026	1.65533	1.57063	1.57082	0.96746	1.301	1.25193	0.97401	1.01332	1.31567	1.15282	1.01612	1.43502	1.31375	1.50906	1.48219
1725	1.05978	1.8492	1.32037	1.05449	1.65646	1.30148	1.10828	1.2761	1.4137	1.04596	1.1837	1.18221	1.37502	1.25351	1.07303	1.23783	1.4651	1.05645	1.8415	1.17671	1.25017	1.15676	0.9911	1.6123	1.32379	1.22646	1.19569	0.95619	1.46438	1.48267	1.65812	1.31573	1.73119	1.09188	1.30364	1.27729	1.63732	1.11787	1.57641	1.22786	1.17527	1.14796	1.60884	1.81373	1.11815	1.16109	1.32168	0.98019	1.7787	1.28097	1.07208	1.49379	1.36862	1.06245	1.25084	1.15321	1.53879	1.71564	1.40301	1.08078	1.33524	1.07643	1.82871	1.72898	1.20335	1.26194	1.11618	1.53549	1.24811	1.33298	1.45578	1.68236	1.18234	1.27824	0.90611	1.35929	1.45657	1.38212	1.4733	0.9713	1.19155	1.47494	1.16766	1.2276	1.03943	1.68767	1.58789	1.56857	0.9534	1.28468	1.2231	1.09416	1.10386	1.33165	1.21242	0.93597	1.42223	1.27982	1.53241	1.44943
1730	1.11526	1.86112	1.38547	1.02508	1.632	1.15074	1.03966	1.2833	1.45374	1.10972	1.18944	1.12881	1.30819	1.2475	0.96721	1.23362	1.53106	1.11164	1.93861	1.20477	1.21274	1.1116	0.94953	1.59078	1.34948	1.10965	1.16468	0.94133	1.40245	1.61714	1.58981	1.29664	1.79223	0.99585	1.23252	1.34523	1.59763	1.18921	1.66393	1.22839	1.13946	1.15793	1.62272	1.84483	1.24275	1.13584	1.421	0.94888	1.61731	1.26351	1.0885	1.52439	1.39501	1.12015	1.25864	1.16558	1.60776	1.69601	1.38726	1.03767	1.28233	1.07112	1.83604	1.7471	1.15371	1.23118	1.08999	1.5701	1.28646	1.31262	1.44761	1.66367	1.0987	1.43627	0.93644	1.3413	1.49672	1.33833	1.45324	0.92428	1.21453	1.46123	1.151	1.26761	0.93522	1.67264	1.67522	1.54951	0.881	1.27638	1.16321	0.9301	1.18214	1.37378	1.16129	0.9165	1.46159	1.30349	1.62242	1.50602
1732	1.07976	1.82892	1.32949	1.04076	1.72775	1.19249	1.07574	1.33168	1.45742	1.08101	1.20064	1.11259	1.29973	1.20088	1.00564	1.22034	1.52707	1.09279	1.91762	1.1872	1.23307	1.09221	0.95854	1.59516	1.32974	1.14303	1.20549	0.89919	1.41221	1.61026	1.53508	1.27612	1.77297	1.03925	1.27734	1.33966	1.62106	1.20214	1.66171	1.21076	1.16199	1.15205	1.62173	1.83521	1.17787	1.09722	1.42754	0.9453	1.61946	1.28539	1.06982	1.52702	1.3807	1.14862	1.22771	1.18111	1.6311	1.6973	1.4202	1.07305	1.27685	1.10312	1.87181	1.74974	1.18913	1.21178	1.0641	1.50904	1.29056	1.37144	1.45905	1.66807	1.14388	1.41668	0.89094	1.35118	1.47908	1.3638	1.36773	0.89641	1.19951	1.52409	1.17663	1.23901	0.97057	1.73919	1.67851	1.59212	0.88142	1.27151	1.16599	0.9192	1.20042	1.37601	1.11259	0.95435	1.46788	1.33906	1.59139	1.51621
1733	1.07535	1.86052	1.27945	0.99825	1.77017	1.20787	1.06849	1.3343	1.48105	1.0905	1.22501	1.16081	1.29161	1.18229	1.02441	1.23856	1.5617	1.09161	1.94636	1.19443	1.26117	1.12612	0.94418	1.61833	1.3167	1.13833	1.16553	0.89408	1.43103	1.63501	1.56024	1.2423	1.73171	1.05956	1.28741	1.36717	1.61491	1.20972	1.63746	1.19821	1.1638	1.18442	1.62826	1.82596	1.23569	1.10593	1.43062	0.98852	1.58367	1.30245	1.02422	1.51899	1.36389	1.12261	1.27562	1.18216	1.64105	1.6391	1.39991	1.04785	1.25013	1.14353	1.84468	1.7287	1.18897	1.1991	1.08359	1.53789	1.29017	1.31743	1.43802	1.72446	1.1391	1.42209	0.89051	1.39595	1.50339	1.35411	1.34245	0.95449	1.1954	1.53926	1.21898	1.21048	1.00926	1.7517	1.64421	1.57737	0.8361	1.25037	1.10438	0.93248	1.19797	1.39763	1.13423	0.95352	1.49785	1.35886	1.59894	1.49983
1734	1.07594	1.89316	1.29523	1.03511	1.75995	1.17147	1.07459	1.30476	1.49308	1.10362	1.20974	1.14223	1.31887	1.20848	1.01739	1.24526	1.5592	1.09568	1.94415	1.19122	1.25594	1.08259	0.93548	1.60165	1.29648	1.15531	1.17314	0.87504	1.41741	1.6283	1.55628	1.20944	1.75156	1.03229	1.26593	1.34548	1.63448	1.20536	1.62787	1.21397	1.18433	1.19673	1.62236	1.82793	1.24155	1.1006	1.43312	0.9353	1.56511	1.29546	1.04975	1.47877	1.36077	1.09957	1.27426	1.15079	1.67913	1.6838	1.37225	1.04011	1.25899	1.14141	1.82632	1.70263	1.20138	1.19306	1.08019	1.53937	1.30211	1.28733	1.45134	1.72358	1.16935	1.40236	0.89892	1.35472	1.51056	1.36976	1.36795	0.96599	1.18247	1.46871	1.19579	1.19197	0.98692	1.77401	1.62254	1.58151	0.84664	1.28762	1.11642	0.96867	1.20708	1.41934	1.14293	0.97877	1.50233	1.32623	1.60264	1.50799
1735	1.08695	1.95316	1.28093	1.06649	1.78404	1.11885	1.05559	1.33736	1.48882	1.1462	1.21598	1.12551	1.35996	1.22841	1.05109	1.26331	1.56651	1.14008	1.92911	1.18049	1.31272	1.10204	0.92523	1.5664	1.21909	1.15253	1.18437	0.84951	1.37918	1.64175	1.56021	1.24254	1.74031	1.02536	1.28894	1.32478	1.64057	1.18453	1.59901	1.2751	1.20922	1.19649	1.63711	1.81868	1.25729	1.10074	1.4865	0.89527	1.54309	1.304	1.06991	1.43015	1.38612	1.07504	1.26371	1.07482	1.66029	1.68154	1.36114	1.05147	1.22711	1.12467	1.84816	1.69205	1.22057	1.17196	1.03702	1.51729	1.30838	1.27721	1.47922	1.69892	1.17945	1.45575	0.88508	1.34159	1.47149	1.40745	1.39403	0.92761	1.14241	1.40007	1.1818	1.17246	0.98781	1.76034	1.6173	1.55636	0.85079	1.31638	1.12645	0.96148	1.24537	1.46859	1.13586	0.98074	1.50791	1.30173	1.53276	1.50212
1737	1.07183	1.91365	1.32319	0.98157	1.77105	1.18997	1.11047	1.34226	1.49441	1.1623	1.21519	1.11217	1.35741	1.21511	1.02289	1.27717	1.60129	1.10383	1.92103	1.13996	1.26113	1.10952	0.97341	1.60862	1.30828	1.13163	1.12331	0.83514	1.47009	1.67702	1.5891	1.25096	1.66801	1.02704	1.34164	1.30865	1.65052	1.16131	1.61083	1.14304	1.21392	1.18214	1.62985	1.84364	1.25019	1.08233	1.3857	1.01108	1.60865	1.29943	1.06149	1.53738	1.36043	1.09076	1.26758	1.15123	1.66914	1.69179	1.36212	1.02837	1.1802	1.12615	1.77944	1.7208	1.17876	1.13571	1.08524	1.51751	1.28325	1.31178	1.4671	1.6849	1.11722	1.3955	0.91579	1.3623	1.5136	1.4382	1.34056	0.96613	1.12603	1.50178	1.13445	1.20935	0.99849	1.78126	1.65899	1.57621	0.91913	1.27256	1.07501	0.99433	1.25772	1.36409	1.14453	1.01051	1.54114	1.31579	1.59413	1.49049
1738	1.17496	2.03522	1.16345	1.10452	1.78929	1.02889	1.15093	1.29188	1.5062	1.13035	1.17874	1.19693	1.36652	1.35468	1.16251	1.39157	1.5173	1.19667	1.8669	1.16167	1.44164	1.18453	1.08604	1.51814	1.21111	1.12759	1.26367	0.79551	1.6724	1.56337	1.75056	1.38701	1.71349	1.19048	1.31879	1.32542	1.65577	1.16842	1.71332	1.19007	1.15094	1.12341	1.53053	1.99649	1.06413	1.19486	1.40791	1.0501	1.84422	1.29834	1.13193	1.53638	1.49668	1.32692	1.31847	1.06733	1.50192	1.82605	1.33209	1.13929	1.43483	1.34157	1.7318	1.54503	1.0378	1.25861	1.06916	1.56178	1.09955	1.64445	1.60027	1.80483	1.19698	1.41872	0.84335	1.2743	1.53573	1.43155	1.34568	0.91545	1.34304	1.57755	1.07748	1.18626	1.01331	1.60822	1.66989	1.69078	0.92162	1.31412	1.17538	1.22174	1.04469	1.43014	1.09688	0.94433	1.27853	1.28926	1.41075	1.45422
1739	1.20509	2.0214	1.13718	1.08544	1.78379	1.03098	1.16629	1.2865	1.53654	1.13344	1.17445	1.22542	1.34277	1.34068	1.15842	1.39681	1.5182	1.19229	1.88384	1.18049	1.43359	1.17657	1.1114	1.48343	1.20905	1.15156	1.27304	0.78809	1.64371	1.55726	1.73409	1.36361	1.77805	1.1922	1.34592	1.28861	1.64164	1.14661	1.74142	1.20649	1.13627	1.12296	1.51756	2.0277	1.07201	1.18541	1.39652	1.05	1.8156	1.30408	1.1561	1.54092	1.47887	1.32916	1.30659	1.11687	1.49594	1.85589	1.34056	1.12934	1.43377	1.31175	1.72524	1.56083	1.04777	1.2573	1.06221	1.5656	1.09926	1.619	1.5948	1.79695	1.18486	1.43351	0.87045	1.27448	1.51714	1.44737	1.35502	0.928	1.34668	1.61219	1.09207	1.18913	1.03126	1.62755	1.6714	1.66303	0.92079	1.34038	1.2031	1.21581	1.03641	1.46175	1.08484	0.9519	1.30308	1.32089	1.44651	1.44202
1740	1.22352	2.03199	1.16696	1.11857	1.731	1.10662	1.14841	1.31138	1.48088	1.10266	1.13362	1.18694	1.40947	1.36599	1.07547	1.35439	1.54955	1.19342	1.86959	1.15364	1.41995	1.1606	1.10862	1.49489	1.25644	1.13169	1.23378	0.78065	1.63262	1.54783	1.76332	1.31919	1.79009	1.20143	1.37121	1.34614	1.66682	1.13311	1.76686	1.17111	1.16028	1.09577	1.51043	2.02002	1.06172	1.20264	1.44817	1.05691	1.84671	1.35963	1.12842	1.52795	1.50337	1.29897	1.32895	1.09557	1.49859	1.81998	1.37786	1.12163	1.37119	1.34093	1.75034	1.62394	1.14356	1.2414	1.04859	1.55962	1.15499	1.53303	1.65946	1.80967	1.19493	1.46973	0.83466	1.23845	1.49449	1.42865	1.37923	0.92208	1.36298	1.65199	1.10975	1.18878	0.98894	1.67349	1.58856	1.61546	0.89954	1.30916	1.17505	1.17808	1.07837	1.41794	1.1826	0.99139	1.34032	1.37454	1.36378	1.45393
1741	1.19048	2.02104	1.14597	1.14699	1.71538	1.0643	1.12554	1.28137	1.51412	1.08392	1.16368	1.20148	1.44137	1.34998	1.07501	1.37912	1.52748	1.21229	1.86229	1.17577	1.40698	1.17147	1.11381	1.49039	1.24404	1.11278	1.24945	0.7934	1.6569	1.56339	1.76102	1.31732	1.77606	1.18713	1.36381	1.35349	1.65025	1.12772	1.77065	1.1603	1.15922	1.0856	1.50194	1.99795	1.05461	1.21242	1.43823	1.02128	1.81702	1.32642	1.1319	1.53223	1.47879	1.29215	1.3212	1.11044	1.46459	1.83569	1.36806	1.12584	1.37845	1.31735	1.78612	1.59834	1.13747	1.26434	1.06232	1.56651	1.13124	1.56362	1.62427	1.80026	1.1668	1.42203	0.87343	1.25861	1.49649	1.45043	1.39255	0.93393	1.32227	1.63072	1.10308	1.18862	0.97126	1.64844	1.58701	1.59644	0.89719	1.31877	1.1868	1.17029	1.092	1.41016	1.16824	0.99098	1.32402	1.33454	1.35896	1.42237
1742	1.20891	2.01495	1.10924	1.16319	1.71917	1.02741	1.11565	1.29997	1.5441	1.09004	1.16271	1.21741	1.46	1.32876	1.09995	1.40597	1.53806	1.22428	1.86258	1.13441	1.42192	1.19389	1.13113	1.48215	1.26671	1.12103	1.30234	0.81769	1.69092	1.60445	1.77365	1.35407	1.78202	1.24662	1.35664	1.35797	1.65954	1.09331	1.79172	1.18624	1.15299	1.07729	1.469	2.0147	0.99277	1.20873	1.45004	0.98234	1.84746	1.35082	1.13239	1.52827	1.4556	1.27599	1.30336	1.11708	1.44766	1.89549	1.36029	1.15264	1.38593	1.30747	1.77591	1.56994	1.13234	1.31239	1.06426	1.55286	1.13483	1.52139	1.60937	1.78405	1.15335	1.39967	0.91319	1.29454	1.49814	1.4502	1.36611	0.94447	1.35081	1.61385	1.10884	1.16383	0.98506	1.62072	1.5925	1.56928	0.92581	1.35638	1.15551	1.17934	1.09747	1.36568	1.15791	0.99766	1.33287	1.31701	1.35129	1.42122
1743	1.22784	2.01644	1.17723	1.13482	1.71306	1.05515	1.16754	1.2999	1.53032	1.08273	1.20113	1.2437	1.45137	1.34016	1.05695	1.36539	1.52099	1.22517	1.86377	1.1594	1.38246	1.17734	1.06713	1.49407	1.24885	1.11417	1.21892	0.80776	1.68163	1.59118	1.78669	1.39011	1.79191	1.26861	1.34504	1.38413	1.662	1.08684	1.76615	1.16892	1.14978	1.12436	1.44956	2.01731	1.0281	1.19948	1.45956	0.98999	1.82545	1.31369	1.11831	1.52351	1.46327	1.27063	1.31339	1.12811	1.46974	1.85652	1.35281	1.1817	1.34126	1.27449	1.79567	1.60036	1.19685	1.28251	1.1125	1.52493	1.14574	1.47622	1.58096	1.81512	1.18783	1.41061	0.90997	1.2703	1.48585	1.47735	1.38148	0.94215	1.32008	1.57277	1.08813	1.19454	1.00737	1.64147	1.58767	1.61918	0.93916	1.30987	1.16498	1.15537	1.05774	1.41573	1.15475	1.00039	1.30664	1.34716	1.35582	1.43921
1744	1.17424	2.00023	1.18149	1.16502	1.68667	1.05255	1.16815	1.29665	1.49511	1.08292	1.20372	1.23419	1.45042	1.35312	1.02828	1.35345	1.54295	1.22061	1.84209	1.12744	1.37129	1.1431	1.05225	1.49392	1.2632	1.11599	1.17504	0.79542	1.69524	1.57722	1.75026	1.36861	1.80006	1.26191	1.3658	1.3811	1.65426	1.09538	1.73928	1.16326	1.16714	1.1009	1.45708	1.99555	1.04344	1.22955	1.44601	0.98277	1.79107	1.31597	1.11847	1.4956	1.47501	1.26325	1.32733	1.13914	1.44879	1.86404	1.365	1.164	1.32618	1.2419	1.80556	1.59506	1.18449	1.28701	1.10775	1.5207	1.1648	1.49038	1.56841	1.77967	1.17834	1.3955	0.88689	1.28558	1.49439	1.45813	1.39466	0.95994	1.3197	1.58796	1.08676	1.21217	1.00139	1.61284	1.60019	1.60273	0.92633	1.32905	1.18865	1.1618	1.07174	1.41774	1.1439	0.9735	1.3016	1.35681	1.34605	1.4284
