gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
2061	1.09447	1.8327	1.114	1.12915	1.73737	1.14802	1.20043	1.33184	1.49431	1.23118	1.24829	1.17685	1.33768	1.32159	1.12021	1.29025	1.45631	1.1489	1.80563	1.11431	1.32985	1.05047	1.00869	1.71324	1.29069	1.20546	1.15882	0.90136	1.57032	1.46766	1.68647	1.23743	1.68405	1.19117	1.37751	1.32378	1.48007	1.0761	1.59068	1.19934	1.22696	1.0661	1.47821	1.98209	1.03305	1.21357	1.34536	1.0071	1.82096	1.25898	1.00757	1.46594	1.38269	1.24728	1.32501	1.10846	1.51583	1.74994	1.32417	1.14215	1.34535	1.14414	1.70122	1.61504	1.28958	1.26383	1.12435	1.4867	1.24138	1.39041	1.60869	1.71442	1.08139	1.33252	0.91618	1.23906	1.59003	1.47149	1.43932	0.95936	1.27919	1.60317	1.19764	1.31888	1.06908	1.62581	1.62203	1.49278	0.92324	1.37332	1.33387	1.04125	1.14926	1.29482	1.18489	0.95441	1.33317	1.32887	1.45845	1.52962
2062	1.09178	1.81801	1.13494	1.14574	1.71047	1.15075	1.20989	1.33142	1.43801	1.16065	1.26525	1.1492	1.396	1.35735	1.06408	1.27229	1.48062	1.17525	1.80085	1.10847	1.309	1.08636	0.95803	1.65605	1.29826	1.18081	1.18229	0.95057	1.57062	1.48462	1.69374	1.24461	1.76656	1.14923	1.35246	1.28498	1.46761	1.03134	1.56325	1.21846	1.16348	1.05472	1.5008	1.93324	1.06504	1.18607	1.40844	1.0356	1.84906	1.23459	1.04653	1.49747	1.37423	1.19452	1.38135	1.08646	1.57581	1.70171	1.35656	1.10809	1.28229	1.20406	1.73001	1.58454	1.24005	1.2349	1.15849	1.47184	1.23899	1.36206	1.50266	1.73586	1.06825	1.38714	0.86786	1.23941	1.55716	1.4376	1.39449	0.94986	1.25855	1.5537	1.20664	1.28731	1.10694	1.54156	1.65967	1.50694	0.94179	1.35744	1.29715	1.03381	1.12089	1.36414	1.15474	0.94993	1.35416	1.29975	1.47756	1.52287
2064	1.12288	1.81964	1.11702	1.11611	1.74022	1.18437	1.16273	1.34001	1.50571	1.17902	1.23355	1.12384	1.37715	1.34041	1.08025	1.25213	1.40198	1.0994	1.86894	1.15115	1.30544	1.04422	1.02526	1.682	1.32842	1.18098	1.1933	0.91983	1.56941	1.48316	1.67109	1.31389	1.71265	1.17962	1.39532	1.30322	1.50602	1.07433	1.57184	1.22155	1.2274	1.08535	1.51022	1.91515	1.09117	1.20957	1.38022	1.03269	1.81794	1.23318	1.04367	1.51543	1.42043	1.15069	1.38843	1.07882	1.54722	1.73516	1.32151	1.17376	1.3184	1.17644	1.79711	1.60151	1.25533	1.2371	1.075	1.46208	1.21074	1.30691	1.57722	1.71006	1.10031	1.37277	0.877	1.23608	1.54973	1.45378	1.42191	0.9797	1.26224	1.57623	1.17204	1.27549	1.09414	1.64216	1.65145	1.48447	0.88814	1.34191	1.30827	1.06223	1.11904	1.32039	1.15823	0.93842	1.39894	1.33534	1.49844	1.45811
2068	1.1131	1.74954	1.29589	1.14301	1.65018	1.34951	1.20928	1.20083	1.58306	1.28966	1.25199	1.10291	1.38802	1.26502	1.09337	1.32786	1.33545	1.09108	1.6323	1.23429	1.26817	1.11498	1.0409	1.61807	1.33349	1.1159	1.23861	1.02212	1.44934	1.38859	1.53911	1.32432	1.74539	1.12213	1.36084	1.22382	1.42303	1.04107	1.51152	1.18526	1.05847	1.19343	1.62188	1.61176	1.02762	1.22373	1.49898	1.1371	1.70822	1.18798	1.09304	1.57066	1.37698	1.15228	1.37348	1.04938	1.61761	1.60615	1.2925	1.11482	1.25653	1.29682	1.63752	1.51298	1.34198	1.31244	1.2079	1.59438	1.24699	1.2303	1.44253	1.57817	1.12451	1.27127	0.94988	1.29523	1.60946	1.49125	1.3939	0.97021	1.2318	1.37641	1.24073	1.27628	1.04882	1.58384	1.56064	1.49131	0.94056	1.29358	1.25257	1.00175	1.23859	1.2847	1.13229	1.03015	1.46973	1.30095	1.41964	1.32497
2069	1.15092	1.64627	1.32733	1.19884	1.57558	1.39761	1.22421	1.16313	1.65185	1.40467	1.22166	1.07645	1.42106	1.25267	1.11991	1.38195	1.22683	1.07597	1.51216	1.29819	1.22158	1.11364	1.00879	1.61902	1.37669	1.11111	1.30478	1.07019	1.30679	1.30215	1.47907	1.38143	1.74872	1.14894	1.3497	1.26175	1.32168	1.07753	1.39201	1.24369	1.03797	1.30299	1.59776	1.46221	0.97138	1.25677	1.49993	1.24185	1.56782	1.14552	1.09614	1.62164	1.2821	1.18015	1.36668	1.11358	1.66329	1.52034	1.21796	1.14715	1.17824	1.3582	1.49806	1.42929	1.43181	1.35282	1.35927	1.61625	1.3241	1.18198	1.43102	1.38725	1.13584	1.24358	1.05629	1.34155	1.64714	1.50101	1.30502	0.94839	1.25023	1.24111	1.27216	1.31064	1.06334	1.53532	1.50374	1.4308	0.99384	1.28863	1.23	1.03857	1.34601	1.25847	1.09894	1.09622	1.51355	1.24076	1.40122	1.19664
2071	1.17024	1.68563	1.33439	1.14397	1.57599	1.40209	1.16159	1.11368	1.61817	1.37414	1.1804	1.08253	1.37687	1.21644	1.16817	1.34963	1.21908	1.03015	1.50618	1.32282	1.23145	1.11676	0.9885	1.5612	1.36939	1.14292	1.32095	1.07528	1.34652	1.27809	1.5112	1.37462	1.71309	1.12358	1.34822	1.23876	1.33949	1.06195	1.39021	1.30618	1.05049	1.31656	1.62613	1.42804	1.01617	1.2358	1.54743	1.31324	1.53954	1.15368	1.11943	1.63569	1.2889	1.18514	1.38795	1.06833	1.64928	1.53545	1.22936	1.14107	1.21234	1.37199	1.48003	1.365	1.47793	1.28007	1.30768	1.69498	1.27448	1.17216	1.43649	1.39832	1.10021	1.26877	1.04865	1.31543	1.61079	1.50877	1.33552	0.93624	1.23019	1.31544	1.27603	1.28558	1.04619	1.45845	1.4567	1.46949	0.95885	1.32736	1.24032	1.07928	1.30435	1.23168	1.12633	1.08335	1.51324	1.21004	1.40929	1.16013
2072	1.19535	1.70957	1.31528	1.14288	1.55147	1.3651	1.18523	1.13786	1.59312	1.3718	1.20696	1.06893	1.38811	1.21777	1.16116	1.3391	1.2219	1.0164	1.56033	1.2895	1.22798	1.1134	1.00841	1.61915	1.31434	1.15365	1.27946	1.04474	1.33139	1.32693	1.48531	1.39852	1.73395	1.12321	1.37227	1.23606	1.35923	1.0548	1.40617	1.28026	1.01798	1.31803	1.59316	1.46809	1.01903	1.20506	1.53639	1.21446	1.59912	1.17488	1.10209	1.64407	1.31199	1.1874	1.3587	1.09879	1.62655	1.54301	1.27516	1.1652	1.23166	1.30468	1.50573	1.42409	1.41097	1.3255	1.27428	1.64527	1.29381	1.19789	1.4105	1.41898	1.07853	1.26208	1.02881	1.35979	1.5842	1.49897	1.34371	0.96349	1.24658	1.29274	1.26594	1.30342	1.03628	1.45771	1.48546	1.53577	0.95187	1.25981	1.25646	1.05232	1.31876	1.24589	1.12902	1.05882	1.53305	1.24508	1.41094	1.17025
2073	1.1667	1.79332	1.3115	1.11331	1.58152	1.36	1.14518	1.20061	1.53116	1.2552	1.23082	1.0923	1.3472	1.24535	1.12564	1.26929	1.34148	1.06491	1.66209	1.2298	1.21261	1.12882	1.00139	1.63132	1.27744	1.16581	1.19843	0.97242	1.35653	1.44558	1.51066	1.36656	1.71155	1.15299	1.36847	1.24663	1.44265	1.06696	1.4846	1.23598	1.03619	1.22666	1.59984	1.55289	1.0563	1.1578	1.48655	1.13841	1.67644	1.24127	1.10453	1.6127	1.33229	1.17609	1.34235	1.1166	1.61953	1.59685	1.35398	1.14617	1.28626	1.22589	1.59993	1.51755	1.32023	1.26792	1.19397	1.58808	1.2585	1.21572	1.36271	1.54234	1.07543	1.27808	0.96907	1.38017	1.52226	1.4585	1.37043	0.98912	1.2125	1.34356	1.24565	1.27914	1.01427	1.50273	1.56475	1.59669	0.93469	1.26911	1.27324	1.02797	1.28409	1.27499	1.17926	1.03546	1.50552	1.28682	1.43641	1.29508
2076	1.12293	1.83847	1.28471	1.08078	1.76163	1.26461	1.10151	1.25328	1.45161	1.08306	1.21413	1.18241	1.30839	1.24781	1.05945	1.20461	1.48065	1.13107	1.78024	1.21007	1.26745	1.11007	0.98095	1.60852	1.27113	1.10141	1.11993	0.85478	1.45203	1.52544	1.61086	1.22711	1.64538	1.1108	1.27035	1.25314	1.61789	1.17492	1.62231	1.18452	1.18725	1.08968	1.71583	1.80265	1.17338	1.14149	1.38558	1.00377	1.78101	1.34119	1.07206	1.50953	1.40842	1.10451	1.3433	1.12145	1.65901	1.70522	1.4288	1.07302	1.37338	1.18026	1.77871	1.67506	1.11936	1.19421	1.08753	1.47542	1.15593	1.32994	1.43009	1.72897	1.11077	1.32989	0.86575	1.30546	1.45622	1.43457	1.3448	0.96709	1.21282	1.51575	1.12641	1.25482	0.99822	1.639	1.63905	1.64008	0.89553	1.39966	1.19584	0.99327	1.08973	1.38899	1.14779	0.97227	1.51542	1.38316	1.53485	1.50053
2077	1.09669	1.83636	1.2954	1.10948	1.81776	1.279	1.10071	1.27094	1.43015	1.02547	1.22723	1.14214	1.22777	1.25158	1.06536	1.22642	1.515	1.15208	1.79123	1.17614	1.24159	1.06793	0.99921	1.54484	1.24838	1.13558	1.13696	0.82596	1.47628	1.58556	1.62188	1.24368	1.61122	1.11643	1.26174	1.24072	1.62758	1.22043	1.60314	1.20526	1.23141	1.09369	1.74566	1.7756	1.18471	1.17903	1.37274	1.00082	1.72523	1.32326	1.06106	1.51491	1.37751	1.09603	1.33425	1.15306	1.65443	1.76528	1.40301	1.02371	1.37307	1.19596	1.82247	1.65918	1.15067	1.18584	1.10899	1.49348	1.16956	1.329	1.44593	1.69676	1.11539	1.33395	0.92385	1.29718	1.51042	1.39009	1.34847	0.93673	1.19946	1.49463	1.1152	1.2501	0.98809	1.6167	1.66452	1.63989	0.86703	1.35557	1.19583	0.99504	1.11475	1.37733	1.17215	0.95887	1.52161	1.35888	1.50966	1.53832
2080	1.11339	1.86586	1.31518	1.06777	1.7596	1.27735	1.08204	1.26178	1.47071	1.0535	1.24751	1.14963	1.27561	1.26193	1.05045	1.20446	1.491	1.12144	1.82557	1.24723	1.23824	1.09571	0.97682	1.54834	1.23146	1.13752	1.09888	0.86905	1.48726	1.54739	1.64193	1.20178	1.66559	1.05652	1.24526	1.19775	1.62798	1.22141	1.60295	1.18109	1.17071	1.13447	1.69761	1.80212	1.14518	1.10072	1.40085	0.97175	1.75514	1.32102	1.07337	1.53726	1.4193	1.15446	1.34297	1.14841	1.70003	1.73435	1.40737	1.0758	1.32665	1.13975	1.86439	1.70335	1.16806	1.16371	1.06601	1.53315	1.25422	1.32966	1.44673	1.71557	1.10012	1.3884	0.87249	1.3453	1.50499	1.39697	1.37323	0.93607	1.2195	1.52331	1.14466	1.27412	0.98149	1.62907	1.67352	1.59555	0.87973	1.37646	1.16549	1.03482	1.15245	1.39348	1.19568	0.90978	1.48964	1.37112	1.51565	1.50687
2083	1.0693	1.90254	1.24638	1.016	1.79264	1.28764	1.04777	1.28097	1.50247	1.15648	1.26905	1.0751	1.28766	1.22795	1.00708	1.1541	1.46354	1.11049	1.85129	1.1676	1.29089	1.08537	0.91443	1.61228	1.26575	1.08091	1.1146	0.90695	1.36341	1.63245	1.65075	1.13553	1.60498	1.00891	1.23182	1.27166	1.5831	1.19417	1.58136	1.15716	1.20438	1.13826	1.70556	1.83713	1.19725	1.1322	1.396	1.04377	1.71763	1.3506	1.05682	1.49192	1.3756	1.11843	1.39263	1.1038	1.6848	1.7494	1.37748	1.0742	1.31144	1.23536	1.87426	1.64907	1.2707	1.26921	1.06679	1.59525	1.28735	1.41523	1.4409	1.60914	1.12008	1.38749	0.87421	1.41816	1.48782	1.4012	1.45047	0.86696	1.09584	1.54646	1.18372	1.19945	1.01859	1.65163	1.6365	1.61739	0.80934	1.24605	1.05339	1.06716	1.10302	1.41784	1.11749	0.98892	1.49377	1.35749	1.42537	1.52015
2084	1.10434	1.83959	1.19434	1.00438	1.78342	1.26242	1.04225	1.24951	1.54449	1.16648	1.26389	1.09023	1.34213	1.28102	0.99754	1.12956	1.49227	1.14664	1.83534	1.12348	1.2517	1.08808	0.93743	1.63287	1.22653	1.10447	1.13707	0.90774	1.40493	1.64158	1.63786	1.1833	1.59452	1.00264	1.26759	1.26341	1.64498	1.1822	1.56592	1.14725	1.1477	1.10546	1.67949	1.79931	1.16619	1.14059	1.42844	1.01561	1.66597	1.33248	1.06271	1.53518	1.31859	1.0956	1.39278	1.13775	1.67531	1.75921	1.37021	1.08372	1.29632	1.23579	1.85442	1.71413	1.27729	1.2795	1.03473	1.56874	1.31452	1.35228	1.51345	1.60772	1.12244	1.3773	0.88837	1.38334	1.50418	1.40161	1.43682	0.95581	1.05523	1.56625	1.17784	1.22207	1.05031	1.70585	1.63994	1.61888	0.8464	1.22778	1.10032	1.04663	1.08898	1.42231	1.11171	1.0155	1.49276	1.34708	1.46779	1.51185
2086	1.14366	1.8571	1.22367	1.00877	1.7803	1.20746	1.06458	1.23261	1.48709	1.13225	1.19839	1.07943	1.31396	1.24184	1.04311	1.16537	1.49348	1.15951	1.8335	1.13555	1.2751	1.09042	0.90139	1.58941	1.25465	1.16378	1.08045	0.89207	1.36591	1.61109	1.633	1.12319	1.58627	1.01574	1.23502	1.19977	1.63483	1.20123	1.57093	1.14082	1.186	1.14788	1.65992	1.7697	1.16528	1.11123	1.42465	0.96633	1.71199	1.36219	1.02269	1.5329	1.35067	1.22026	1.33979	1.11245	1.66475	1.66588	1.37654	1.05814	1.28629	1.23958	1.86171	1.69339	1.3532	1.28072	1.0109	1.53298	1.35927	1.38381	1.51065	1.62126	1.15739	1.41194	0.91491	1.40196	1.52225	1.36561	1.43773	0.89805	1.0405	1.57386	1.19299	1.25003	1.07769	1.67978	1.68442	1.61872	0.84962	1.23341	1.11423	1.06693	1.17039	1.44225	1.18057	0.99973	1.53586	1.35688	1.47988	1.5303
2090	1.18398	1.97249	0.95196	1.15636	1.8184	1.06567	1.24057	1.2659	1.49209	1.16339	1.21791	1.21581	1.45359	1.46516	1.16249	1.42288	1.4914	1.29009	1.86655	1.17946	1.32941	1.19727	1.1112	1.40802	1.2346	1.15945	1.18187	0.71142	1.62307	1.7082	1.76364	1.21549	1.7661	1.26357	1.40169	1.28992	1.60304	1.08979	1.77247	1.12602	1.18181	1.17229	1.49929	2.12512	1.04895	1.14801	1.44977	0.99451	1.85338	1.08867	1.19787	1.55168	1.41652	1.30404	1.30124	1.17355	1.71262	1.89557	1.44657	1.19281	1.40955	1.30062	1.74996	1.54753	1.12417	1.30216	1.2314	1.47452	1.10429	1.55147	1.6482	1.83917	1.05098	1.50484	0.89702	1.22724	1.3383	1.44852	1.39164	0.90404	1.21432	1.60792	1.10077	1.12866	0.95982	1.61971	1.58868	1.70023	0.88566	1.25219	1.25392	1.1187	1.0134	1.30865	1.13626	0.94932	1.20059	1.29155	1.46162	1.40679
2092	1.19154	1.93617	1.04824	1.11609	1.73629	0.97063	1.22552	1.34999	1.50019	1.17256	1.2289	1.22062	1.52922	1.42707	1.04021	1.35911	1.53696	1.26147	1.85451	1.20492	1.32771	1.1299	1.13494	1.40953	1.2374	1.21324	1.14955	0.71598	1.56932	1.65928	1.67753	1.273	1.72508	1.27611	1.39878	1.2033	1.59008	1.11319	1.80763	1.07247	1.26514	1.12649	1.47226	2.06419	1.0074	1.19578	1.43556	0.96906	1.93008	1.15359	1.25005	1.58784	1.39349	1.35291	1.40444	1.15018	1.62343	1.96277	1.44964	1.2047	1.30179	1.2477	1.76892	1.60021	1.13536	1.22677	1.20673	1.45179	1.16288	1.52229	1.60615	1.84732	1.07663	1.48396	0.92073	1.24852	1.44135	1.47475	1.31789	0.91535	1.22334	1.6382	1.09239	1.16734	1.00913	1.66184	1.51699	1.60359	0.78777	1.29148	1.26565	1.05336	1.01229	1.38762	1.14691	0.99337	1.19115	1.31593	1.45487	1.36743
2093	1.18752	1.91519	1.09175	1.12465	1.68111	0.9487	1.17443	1.37402	1.52467	1.09156	1.19679	1.21615	1.48767	1.43279	1.02537	1.3314	1.56689	1.30555	1.83165	1.21516	1.33283	1.05366	1.13051	1.555	1.22904	1.12548	1.11913	0.78278	1.54918	1.67583	1.69093	1.26365	1.76862	1.28742	1.44249	1.26816	1.60368	1.11514	1.82806	1.04308	1.20841	1.15018	1.44038	2.03906	1.04529	1.2179	1.35829	0.97852	1.87353	1.23211	1.24838	1.5456	1.44814	1.31642	1.40958	1.13836	1.56431	1.9558	1.35138	1.15793	1.29672	1.23739	1.73082	1.62589	1.17159	1.19552	1.19659	1.49855	1.2506	1.55623	1.66558	1.89293	1.05426	1.49827	0.91849	1.27705	1.43574	1.43179	1.31772	0.9041	1.24644	1.67591	1.05403	1.14092	1.01513	1.69007	1.49454	1.63484	0.82962	1.24127	1.27187	1.06494	1.09794	1.33681	1.20312	0.9771	1.23489	1.2993	1.44587	1.42698
2096	1.19505	1.91534	1.07729	1.19255	1.71561	1.02731	1.15003	1.37682	1.54532	1.14259	1.30703	1.26821	1.48204	1.37868	1.10281	1.3636	1.56425	1.22554	1.85556	1.20839	1.36877	1.1108	1.13402	1.51829	1.24705	1.16641	1.11784	0.83026	1.60432	1.68286	1.7209	1.26184	1.74324	1.21152	1.4104	1.36679	1.54428	1.11946	1.82092	1.10182	1.1968	1.05778	1.48932	1.95878	0.99945	1.19126	1.44165	0.99997	1.89998	1.23112	1.19122	1.52536	1.41792	1.24434	1.35976	1.05897	1.57459	1.87152	1.35143	1.1974	1.33633	1.27071	1.71062	1.58156	1.11973	1.32646	1.14357	1.47104	1.22932	1.44716	1.62907	1.84274	1.08388	1.36841	0.89728	1.21999	1.47583	1.44727	1.36365	0.90874	1.30337	1.69906	1.1602	1.22241	1.06957	1.61262	1.55563	1.60808	0.80021	1.27919	1.24991	1.04215	1.07086	1.38488	1.18346	0.91266	1.20692	1.38816	1.49303	1.41315
2098	1.1344	1.88562	1.0583	1.10016	1.67892	1.10174	1.18137	1.32751	1.54016	1.1467	1.29799	1.24238	1.43137	1.37891	1.10932	1.27235	1.50349	1.21526	1.90102	1.14226	1.33139	1.06842	1.05936	1.56604	1.30578	1.16972	1.14628	0.89447	1.56759	1.67207	1.74356	1.29404	1.73927	1.20112	1.36955	1.40233	1.58801	1.19719	1.78944	1.12452	1.21491	1.12623	1.48114	1.99398	0.99334	1.18768	1.41917	0.96552	1.87188	1.31447	1.16728	1.5363	1.44586	1.23542	1.34546	1.06786	1.5882	1.83811	1.33715	1.25029	1.3539	1.29532	1.70487	1.59266	1.11308	1.25345	1.10233	1.5298	1.26567	1.46879	1.53836	1.80862	1.13432	1.38669	0.83866	1.24096	1.47136	1.41718	1.3377	0.95615	1.29279	1.60438	1.15282	1.26536	1.09031	1.65187	1.5059	1.60845	0.86748	1.33681	1.22535	0.98652	1.07766	1.37496	1.14629	1.04261	1.22221	1.41745	1.49792	1.42754
2100	1.18895	1.878	1.07179	1.09909	1.65535	1.05552	1.16267	1.32582	1.54407	1.14434	1.30648	1.21784	1.46978	1.37904	1.11599	1.28862	1.48352	1.21233	1.83532	1.11704	1.38168	1.1086	1.10247	1.52498	1.34247	1.15833	1.14647	0.90742	1.58097	1.60578	1.72994	1.31514	1.70928	1.20427	1.36168	1.35867	1.56202	1.11844	1.78053	1.15241	1.20127	1.12777	1.54639	1.95114	1.07386	1.20284	1.40126	0.94456	1.85448	1.26986	1.16559	1.55785	1.44753	1.26208	1.3356	1.05333	1.52939	1.82838	1.35311	1.20278	1.35769	1.26377	1.75396	1.60195	1.1235	1.27574	1.07437	1.56193	1.22897	1.4513	1.55787	1.81279	1.08484	1.43036	0.84897	1.26608	1.49832	1.37751	1.33466	0.96151	1.30885	1.61963	1.20196	1.24286	1.0523	1.62934	1.51015	1.59042	0.84225	1.34738	1.26718	0.98402	1.07519	1.40653	1.17064	1.03906	1.27928	1.42254	1.46456	1.44077
2101	1.18876	1.85575	1.07454	1.0954	1.6494	1.04626	1.14991	1.32055	1.54436	1.16415	1.29561	1.21017	1.47121	1.34954	1.09992	1.27503	1.53286	1.24073	1.81803	1.15776	1.35264	1.09333	1.09235	1.53685	1.3276	1.15829	1.12687	0.88069	1.56073	1.60243	1.72752	1.337	1.73803	1.21823	1.37446	1.36339	1.58589	1.11406	1.72545	1.16517	1.19454	1.1355	1.54745	2.0125	1.04229	1.22227	1.38999	0.9297	1.83579	1.26962	1.15789	1.58481	1.48511	1.25724	1.35861	1.03042	1.51353	1.79623	1.3632	1.20697	1.36214	1.25016	1.70893	1.59113	1.1675	1.30181	1.06831	1.54686	1.26169	1.46416	1.52628	1.79566	1.06632	1.37939	0.8351	1.22906	1.49699	1.38221	1.36168	0.96004	1.32688	1.60271	1.2291	1.2334	1.07351	1.60619	1.53191	1.60582	0.84909	1.3402	1.22869	1.02458	1.09668	1.37099	1.15178	1.01899	1.30352	1.42115	1.49423	1.4549
2105	1.13731	1.85751	1.11161	1.08016	1.73466	1.07537	1.1437	1.31835	1.52642	1.20369	1.28598	1.15664	1.40769	1.38673	1.11068	1.26152	1.44991	1.18074	1.82705	1.16732	1.38937	1.09316	1.04377	1.60369	1.31575	1.21758	1.1149	0.91622	1.56819	1.51633	1.71803	1.30274	1.72675	1.17969	1.37137	1.30439	1.55279	1.16462	1.60495	1.16801	1.21328	1.07379	1.56365	1.90432	1.09811	1.23124	1.37217	1.01976	1.84896	1.26304	1.08817	1.5203	1.39524	1.29942	1.32579	1.13012	1.51914	1.76808	1.32006	1.18419	1.38196	1.19612	1.69264	1.6391	1.21923	1.27013	1.06408	1.48549	1.24051	1.38562	1.57319	1.74614	1.05936	1.39125	0.88364	1.27606	1.56868	1.4607	1.33959	0.94271	1.28335	1.61927	1.19127	1.27887	1.09294	1.66358	1.57936	1.61229	0.88936	1.35568	1.2438	1.03052	1.06659	1.34787	1.23427	0.98842	1.31481	1.34695	1.43955	1.50541
2107	1.11828	1.83722	1.09026	1.06864	1.71794	1.13606	1.13522	1.38044	1.48551	1.2329	1.27035	1.14282	1.38439	1.35129	1.12976	1.27244	1.44021	1.20201	1.82791	1.12482	1.34271	1.04949	0.97008	1.65647	1.31595	1.20507	1.11992	0.87841	1.56374	1.4763	1.73994	1.29152	1.73073	1.17133	1.36184	1.31143	1.51774	1.12738	1.57031	1.18124	1.23792	1.08353	1.57875	1.96043	1.09923	1.28331	1.36897	1.0388	1.84827	1.27435	1.08337	1.50778	1.42798	1.29955	1.35628	1.06346	1.54434	1.72297	1.37771	1.16739	1.3787	1.22299	1.69126	1.58482	1.20164	1.27282	1.06335	1.45498	1.20077	1.34314	1.59245	1.72304	1.03216	1.3259	0.88829	1.27128	1.56234	1.49304	1.40069	0.94969	1.26858	1.61371	1.1723	1.2888	1.09626	1.63042	1.59999	1.57192	0.8828	1.38508	1.27666	1.0185	1.0514	1.37159	1.20669	0.95129	1.32815	1.34891	1.44307	1.53999
2109	1.14857	1.81819	1.1267	1.11426	1.73397	1.12251	1.14075	1.30748	1.52005	1.18456	1.28311	1.13704	1.39634	1.37585	1.05536	1.24771	1.45655	1.18958	1.88149	1.13223	1.29953	1.09078	1.01673	1.66258	1.29587	1.20804	1.12172	0.93682	1.54015	1.48108	1.69711	1.29945	1.69357	1.16432	1.3697	1.25455	1.54125	1.09383	1.60988	1.20725	1.21322	1.04841	1.58203	1.93703	1.09608	1.26026	1.39365	1.04276	1.82691	1.2553	1.15112	1.58292	1.38412	1.2471	1.33797	1.09691	1.60981	1.72311	1.3343	1.1368	1.35342	1.21855	1.76367	1.59139	1.26199	1.20443	1.07294	1.46548	1.19522	1.36082	1.54854	1.70823	1.05464	1.3468	0.87073	1.21927	1.55011	1.40863	1.3476	0.91479	1.29498	1.54566	1.15035	1.28638	1.08371	1.55841	1.5884	1.52664	0.93848	1.41182	1.26301	1.0465	1.11182	1.38284	1.2107	0.98301	1.31165	1.30943	1.46306	1.53058
2112	1.10036	1.79225	1.13575	1.17076	1.69132	1.1708	1.16196	1.33622	1.45378	1.15225	1.26366	1.13235	1.3945	1.33918	1.079	1.30382	1.4795	1.19369	1.81366	1.13562	1.28631	1.06028	0.99802	1.66494	1.29998	1.14198	1.17524	0.9171	1.52417	1.47316	1.66094	1.23103	1.77588	1.16876	1.37342	1.31073	1.46011	1.04345	1.58834	1.21248	1.15404	1.0577	1.53748	1.9072	1.09533	1.19388	1.44717	1.05152	1.86172	1.24738	1.04048	1.47322	1.36273	1.20604	1.32893	1.08296	1.5999	1.74183	1.31349	1.1379	1.26567	1.20895	1.738	1.60971	1.22535	1.21483	1.12552	1.44213	1.19095	1.32445	1.55981	1.73449	1.04113	1.42067	0.82966	1.22732	1.55048	1.42927	1.37543	0.90163	1.29109	1.60432	1.17032	1.25816	1.1142	1.60348	1.63482	1.50239	0.94199	1.35083	1.32612	1.05209	1.11592	1.3316	1.12815	0.96417	1.34151	1.28042	1.52268	1.48719
2113	1.10467	1.80949	1.15679	1.13219	1.72815	1.22255	1.17312	1.3357	1.4683	1.18748	1.23088	1.075	1.39613	1.36226	1.11144	1.28314	1.43963	1.10864	1.86579	1.1634	1.34999	1.03573	1.00267	1.71729	1.30998	1.15391	1.15476	0.92485	1.59441	1.49462	1.63353	1.31307	1.71421	1.15431	1.43981	1.25479	1.51348	1.04616	1.5838	1.20627	1.24665	1.10029	1.52266	1.90809	1.0645	1.23507	1.45016	1.0026	1.82362	1.25847	1.0417	1.53627	1.36645	1.19705	1.3918	1.06992	1.5561	1.72799	1.33361	1.16003	1.34796	1.17657	1.76415	1.59295	1.24002	1.21455	1.10294	1.44976	1.20914	1.30574	1.56467	1.72681	1.06844	1.37775	0.88715	1.23889	1.57122	1.47679	1.39154	1.00579	1.24357	1.59908	1.16183	1.2707	1.06338	1.63754	1.66195	1.46745	0.8767	1.30223	1.30337	1.01657	1.11172	1.35546	1.17754	0.96597	1.36302	1.34646	1.47258	1.48513
2115	1.1066	1.80259	1.15247	1.10377	1.74032	1.15707	1.15757	1.32842	1.50642	1.16767	1.28048	1.13836	1.37392	1.32098	1.08822	1.26491	1.43837	1.09316	1.79898	1.18323	1.33136	1.05778	1.0414	1.68762	1.31363	1.15777	1.1871	0.91791	1.56542	1.50208	1.59783	1.27517	1.71323	1.13378	1.34678	1.2979	1.51777	1.02948	1.55192	1.18256	1.16079	1.10935	1.54778	1.88254	1.09124	1.15508	1.42338	1.02301	1.86451	1.26637	1.0604	1.48465	1.39968	1.14055	1.40859	1.07933	1.55619	1.69017	1.33997	1.15169	1.2877	1.1991	1.76564	1.60039	1.26951	1.22316	1.0973	1.49576	1.22732	1.28654	1.54637	1.68509	1.10075	1.39136	0.85051	1.19317	1.55685	1.4621	1.37331	0.95373	1.29216	1.54624	1.16717	1.27688	1.08172	1.65244	1.65103	1.49021	0.91601	1.36579	1.30206	1.02739	1.1122	1.32393	1.15651	0.99138	1.39727	1.29551	1.45885	1.44677
