gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
2249	1.14325	1.94271	0.98581	1.17	1.6878	1.04398	1.17315	1.28668	1.55347	1.1294	1.30977	1.25243	1.43852	1.36763	1.12378	1.3222	1.50838	1.22057	1.84931	1.17469	1.35686	1.09769	1.04636	1.58844	1.21668	1.2746	1.17722	0.89936	1.5894	1.72462	1.76937	1.33206	1.67832	1.22274	1.37107	1.37874	1.60684	1.19639	1.75812	1.21203	1.16207	1.07966	1.54141	1.98588	0.97553	1.18382	1.39082	0.95515	1.92482	1.24958	1.16345	1.52354	1.43093	1.28825	1.33391	1.08554	1.64048	1.82456	1.41247	1.19172	1.35155	1.28274	1.79624	1.62249	1.12473	1.27097	0.99085	1.50734	1.28023	1.48693	1.53147	1.81948	1.07788	1.40196	0.84915	1.24368	1.46936	1.41466	1.2961	0.95628	1.25519	1.57677	1.1679	1.27008	1.02863	1.60022	1.50726	1.64465	0.87739	1.35591	1.20376	1.08239	1.11072	1.40489	1.15957	1.03393	1.29524	1.41988	1.49344	1.47919
2254	1.07366	1.83891	1.10416	1.12381	1.6663	1.09183	1.16851	1.2902	1.53887	1.13456	1.26481	1.16185	1.42364	1.41062	1.15137	1.3111	1.49019	1.29456	1.87271	1.19315	1.35461	1.1395	1.08301	1.5567	1.27051	1.19345	1.15061	0.87473	1.59195	1.55116	1.76117	1.30268	1.74335	1.12156	1.34028	1.29944	1.58453	1.14418	1.71196	1.23942	1.15737	1.05771	1.57511	1.90539	1.0556	1.18205	1.34414	1.03344	1.896	1.24232	1.06646	1.53849	1.4645	1.24776	1.3119	1.07834	1.54984	1.71061	1.30851	1.12302	1.33028	1.21107	1.74302	1.63836	1.20211	1.23843	1.03558	1.4892	1.2133	1.35639	1.50471	1.73997	1.05069	1.41604	0.91981	1.16896	1.54046	1.41569	1.30755	0.95774	1.21948	1.60987	1.20536	1.25731	1.07565	1.6699	1.53076	1.60108	0.84594	1.33676	1.22566	1.03876	1.12577	1.30006	1.16998	1.03401	1.25224	1.35513	1.52912	1.48331
2255	1.08759	1.82773	1.12902	1.11023	1.66433	1.11855	1.16342	1.26757	1.51195	1.15375	1.28171	1.15908	1.45093	1.39999	1.18297	1.31285	1.46865	1.30583	1.87856	1.19033	1.31876	1.12787	1.10369	1.56326	1.29331	1.1829	1.17621	0.8474	1.6104	1.54222	1.76827	1.30151	1.72715	1.11796	1.35397	1.29388	1.59746	1.16073	1.67197	1.21521	1.14445	1.03939	1.56833	1.92256	1.04526	1.16011	1.33739	1.05114	1.89288	1.24906	1.06727	1.53148	1.42643	1.2619	1.3317	1.07526	1.55821	1.72146	1.31089	1.11475	1.34838	1.20733	1.74441	1.65149	1.21384	1.2644	1.05686	1.4957	1.20646	1.37908	1.52666	1.74231	1.04183	1.41217	0.92419	1.18059	1.53371	1.38312	1.29711	0.94319	1.22562	1.6326	1.17454	1.27736	1.05203	1.65274	1.56178	1.56244	0.85048	1.36143	1.20373	1.02143	1.08198	1.32479	1.15653	1.00839	1.25481	1.37111	1.49818	1.50087
2256	1.10002	1.83679	1.13882	1.10125	1.68392	1.12438	1.18951	1.30131	1.49955	1.15401	1.29922	1.16584	1.41643	1.34444	1.20607	1.25702	1.4684	1.28531	1.87672	1.19434	1.27033	1.10775	1.08433	1.58827	1.28488	1.24494	1.14643	0.84125	1.59759	1.525	1.76889	1.26692	1.73076	1.1383	1.38571	1.29486	1.60699	1.13321	1.65855	1.18695	1.14848	1.06859	1.58365	1.92371	1.06323	1.14419	1.36367	1.01887	1.92751	1.2149	1.07	1.51919	1.41646	1.28043	1.35883	1.10406	1.56669	1.77733	1.3061	1.08779	1.33571	1.19485	1.75	1.6219	1.18671	1.24208	1.0391	1.45051	1.19574	1.4027	1.51379	1.70864	1.07412	1.43416	0.91779	1.20928	1.5409	1.41206	1.27353	0.94392	1.24112	1.622	1.15901	1.27218	1.10251	1.6519	1.55698	1.55069	0.88869	1.34804	1.20287	1.0055	1.09077	1.34893	1.171	1.00776	1.30906	1.34791	1.52421	1.50474
2257	1.07938	1.82023	1.1258	1.09725	1.70816	1.14635	1.19561	1.30339	1.53527	1.13661	1.26114	1.14653	1.45904	1.3013	1.13639	1.22385	1.45868	1.28007	1.88572	1.19547	1.27227	1.10038	1.04624	1.62908	1.2544	1.23882	1.12377	0.86836	1.6237	1.5516	1.74327	1.2661	1.73187	1.12114	1.35801	1.29442	1.60556	1.11491	1.66709	1.22508	1.1466	1.07375	1.62391	1.95073	1.07295	1.18147	1.38363	0.98247	1.93266	1.20257	1.10813	1.55264	1.44136	1.25907	1.34811	1.11126	1.58711	1.75663	1.27894	1.09718	1.34103	1.22971	1.73084	1.61747	1.21559	1.23973	1.02456	1.46319	1.18995	1.38611	1.52704	1.70874	1.0408	1.39079	0.91296	1.19173	1.56193	1.41276	1.29312	0.93411	1.24896	1.57354	1.15931	1.2744	1.09718	1.62759	1.60184	1.57155	0.91305	1.38496	1.22202	1.04426	1.05966	1.32637	1.17036	1.00495	1.32247	1.35513	1.52463	1.52848
2264	1.10164	1.80588	1.23868	1.09952	1.73986	1.17165	1.18656	1.22687	1.49666	1.10963	1.2936	1.06405	1.29054	1.2536	1.14088	1.25018	1.47801	1.15357	1.77431	1.22048	1.27781	1.07236	1.01047	1.69146	1.27035	1.22481	1.18289	0.87631	1.54847	1.54773	1.6485	1.26093	1.69543	1.13553	1.40476	1.30683	1.50074	1.10382	1.58424	1.24847	1.18338	1.07621	1.62865	1.96069	1.07314	1.10916	1.5529	0.9781	1.92708	1.31494	1.04952	1.51345	1.40721	1.21708	1.43279	1.13786	1.60166	1.74592	1.29497	1.15192	1.28788	1.21289	1.74081	1.53344	1.2401	1.24594	1.12248	1.39811	1.21065	1.32557	1.54098	1.62366	1.02145	1.34615	0.82083	1.1578	1.60501	1.40804	1.3304	0.91176	1.27772	1.56519	1.13109	1.30066	1.00468	1.65358	1.57328	1.48815	0.89638	1.3296	1.25691	1.04518	1.10944	1.38775	1.14645	0.96893	1.40507	1.35214	1.46812	1.38855
2265	1.10485	1.81319	1.19659	1.14857	1.72443	1.21504	1.19731	1.24637	1.5011	1.09976	1.31052	1.08641	1.33728	1.31176	1.11341	1.2518	1.46411	1.1101	1.74403	1.22622	1.30056	1.04862	1.02746	1.66408	1.29163	1.1986	1.20665	0.89588	1.52047	1.50535	1.64364	1.30951	1.70391	1.14691	1.42088	1.27987	1.47267	1.05795	1.6013	1.26538	1.19813	1.12242	1.60912	1.87572	1.04202	1.15334	1.51299	0.98642	1.84886	1.28421	1.06292	1.52778	1.39904	1.21279	1.40238	1.1227	1.61762	1.73218	1.30913	1.15451	1.26676	1.22569	1.73519	1.57399	1.28504	1.26176	1.14192	1.37965	1.18727	1.29208	1.52427	1.61256	1.06284	1.36051	0.85474	1.17534	1.59355	1.4268	1.3468	0.94924	1.23831	1.51334	1.1432	1.28213	1.03542	1.63923	1.58148	1.47158	0.90353	1.31356	1.19471	1.02874	1.10393	1.36633	1.12506	1.00057	1.43874	1.3271	1.50419	1.3884
2268	1.13969	1.69624	1.3116	1.22579	1.5872	1.39631	1.17398	1.15521	1.56977	1.3661	1.19865	1.07548	1.35771	1.23662	1.16144	1.3235	1.27104	1.07288	1.45913	1.31544	1.24697	1.09711	1.02882	1.66484	1.34377	1.17421	1.26307	1.03239	1.33669	1.31845	1.44754	1.4205	1.71099	1.17139	1.35945	1.2743	1.35466	1.07934	1.36006	1.27949	1.06529	1.31807	1.5503	1.48709	0.96203	1.22469	1.54166	1.19709	1.60042	1.12001	1.09476	1.65861	1.32726	1.24835	1.3392	1.05871	1.60457	1.56453	1.31586	1.09305	1.22271	1.31944	1.48624	1.49382	1.42284	1.37227	1.3331	1.53858	1.31499	1.14467	1.40152	1.35358	1.15585	1.32133	1.0054	1.27365	1.66312	1.53143	1.31272	1.01854	1.24185	1.29072	1.23228	1.27577	1.06355	1.50089	1.48049	1.3481	1.01644	1.28125	1.18015	1.03143	1.26626	1.2881	1.11056	1.1334	1.48107	1.31666	1.43008	1.19668
2269	1.1633	1.70851	1.31826	1.22357	1.54534	1.44421	1.12938	1.12687	1.60862	1.39989	1.21327	1.08394	1.36476	1.22283	1.15411	1.33301	1.19914	1.07887	1.47536	1.29707	1.25256	1.09775	1.02694	1.66355	1.34987	1.17939	1.26126	1.06815	1.30544	1.31244	1.44063	1.39876	1.70193	1.16547	1.37964	1.24728	1.34266	1.10159	1.34122	1.31836	1.03448	1.33704	1.57792	1.43238	0.98037	1.21276	1.51689	1.21704	1.5352	1.10058	1.06775	1.68702	1.30771	1.26891	1.35541	1.05422	1.58421	1.52971	1.30706	1.11783	1.20145	1.32981	1.46137	1.46497	1.42273	1.35947	1.35561	1.54132	1.38172	1.14644	1.4125	1.3074	1.15262	1.33094	1.03867	1.26639	1.6729	1.53718	1.30232	1.00541	1.24199	1.28122	1.25413	1.25217	1.04967	1.4798	1.47267	1.34497	1.04423	1.26956	1.18151	1.0316	1.26904	1.26922	1.11584	1.12365	1.47329	1.29408	1.40672	1.18959
2270	1.14901	1.67315	1.31849	1.23797	1.53067	1.45837	1.12918	1.09805	1.65035	1.4041	1.20991	1.09799	1.34834	1.206	1.16812	1.31467	1.19031	1.03914	1.47609	1.29548	1.25316	1.09953	1.00041	1.6696	1.3558	1.1771	1.24978	1.09436	1.26384	1.29907	1.41673	1.4079	1.67482	1.15129	1.38769	1.20874	1.33467	1.11592	1.33667	1.32179	1.00711	1.34293	1.63054	1.42519	0.97267	1.24128	1.51	1.20224	1.52958	1.09739	1.03342	1.66253	1.31496	1.25644	1.37674	1.05516	1.60108	1.5301	1.29154	1.15243	1.18518	1.34109	1.54606	1.44416	1.43248	1.3556	1.30852	1.52454	1.39141	1.12847	1.41661	1.30207	1.14115	1.30408	1.03939	1.28242	1.61551	1.53974	1.29833	0.99889	1.2517	1.29207	1.26749	1.26915	1.06461	1.47114	1.47595	1.36362	1.05491	1.20651	1.1424	1.04961	1.28872	1.25405	1.10992	1.13523	1.45623	1.27393	1.3771	1.21911
2272	1.18036	1.69677	1.27995	1.27713	1.54291	1.42491	1.11619	1.12262	1.61738	1.35328	1.19938	1.05225	1.36267	1.22654	1.16706	1.28964	1.23841	1.10858	1.47983	1.30115	1.29664	1.08658	1.05632	1.64741	1.36025	1.21496	1.24506	1.06821	1.30005	1.32713	1.46433	1.39601	1.6952	1.16698	1.38264	1.21484	1.32291	1.06463	1.349	1.32346	1.01133	1.31734	1.57605	1.40258	1.00013	1.20847	1.52353	1.24752	1.55295	1.04248	1.03646	1.67228	1.34042	1.24612	1.36602	1.07214	1.62239	1.51933	1.29586	1.157	1.19428	1.34093	1.54936	1.43849	1.46725	1.38184	1.33409	1.53126	1.40221	1.15494	1.37242	1.3245	1.12735	1.30177	1.05428	1.27474	1.65432	1.59872	1.26739	0.97438	1.25049	1.28092	1.24864	1.27705	1.05512	1.49697	1.53049	1.38127	1.0404	1.20474	1.16691	1.07323	1.3078	1.22751	1.17406	1.10562	1.4602	1.28019	1.39979	1.20823
2273	1.21166	1.72691	1.27336	1.15059	1.62265	1.33166	0.99589	1.12372	1.63584	1.34002	1.2037	1.11106	1.2943	1.22129	1.06146	1.2199	1.25867	1.0286	1.62057	1.28157	1.22103	1.04135	1.08923	1.66254	1.38806	1.19108	1.17349	1.05465	1.2964	1.37473	1.47134	1.41691	1.70716	1.12723	1.30543	1.19264	1.4394	1.12959	1.3584	1.2571	1.06998	1.21727	1.59997	1.46108	1.01844	1.18989	1.44342	1.13497	1.64232	1.09005	1.01598	1.61372	1.42141	1.2818	1.37067	1.08574	1.62387	1.59213	1.31212	1.15002	1.18226	1.32784	1.59484	1.53959	1.46794	1.38265	1.22616	1.50326	1.29637	1.1705	1.3089	1.38955	1.10416	1.30318	0.95931	1.29898	1.52237	1.63352	1.23478	0.98351	1.24514	1.38961	1.2282	1.38967	1.00129	1.52873	1.476	1.40372	0.96472	1.16605	1.25119	1.00972	1.26	1.31276	1.17571	1.05027	1.39395	1.32742	1.46076	1.34659
2275	1.07145	1.82384	1.24296	1.069	1.6597	1.21896	1.15728	1.23496	1.52904	1.18395	1.22265	1.18297	1.34573	1.31947	1.0909	1.26417	1.41923	1.02932	1.73078	1.3152	1.27539	1.10237	1.10475	1.59288	1.33454	1.16814	1.18643	0.98218	1.40971	1.4807	1.51912	1.26205	1.55217	1.15002	1.32212	1.1576	1.54801	1.17249	1.6289	1.28039	1.1799	1.21261	1.65454	1.5421	1.05836	1.16375	1.31084	1.03105	1.74294	1.25704	0.9868	1.46774	1.37789	1.18373	1.34084	1.09585	1.64394	1.65613	1.49313	1.15472	1.27156	1.14116	1.82702	1.58787	1.27532	1.28821	1.08276	1.49829	1.32247	1.20516	1.38671	1.52029	1.08877	1.30579	0.85421	1.33155	1.50707	1.60457	1.33057	0.94009	1.19433	1.4435	1.12179	1.36787	1.07573	1.53653	1.62347	1.49398	0.92066	1.28656	1.21489	1.00039	1.03933	1.42679	1.14196	0.94628	1.40416	1.3907	1.48359	1.42044
2277	1.08947	1.87443	1.19959	0.98798	1.80742	1.14244	1.16181	1.28111	1.43045	1.03827	1.14334	1.19203	1.20068	1.30653	1.1376	1.1927	1.43125	1.18736	1.77184	1.26737	1.31517	1.10179	1.02885	1.55341	1.31842	1.11556	1.16772	0.85772	1.41136	1.56326	1.64948	1.24513	1.50477	1.12377	1.24441	1.1756	1.55264	1.19286	1.68984	1.23164	1.19522	1.18268	1.61968	1.69403	1.16633	1.12638	1.42494	1.01587	1.6799	1.18098	0.94407	1.35677	1.37628	1.14012	1.29598	1.08619	1.69096	1.65991	1.46415	1.15654	1.25586	1.19078	1.86842	1.68822	1.30014	1.32744	1.23041	1.53357	1.35066	1.2879	1.40767	1.56159	1.09993	1.37673	0.84145	1.32711	1.4982	1.5475	1.34453	0.90385	1.14011	1.4523	1.06703	1.35033	0.98403	1.56734	1.58134	1.58179	0.89953	1.36235	1.21222	1.03461	1.09538	1.46117	1.22752	0.91896	1.41019	1.35785	1.42794	1.60585
2278	1.07098	1.868	1.24033	0.96979	1.80409	1.16999	1.13651	1.25082	1.43616	1.04896	1.16554	1.14969	1.22866	1.31004	1.09346	1.20363	1.44117	1.13789	1.79379	1.30147	1.29069	1.07665	1.03279	1.56035	1.29881	1.12354	1.12964	0.79586	1.39834	1.57691	1.66432	1.24145	1.56982	1.14682	1.23663	1.14919	1.56994	1.23685	1.67855	1.23876	1.22359	1.20194	1.63923	1.7173	1.2123	1.10181	1.35159	0.99072	1.72975	1.24134	0.92915	1.36793	1.39638	1.14739	1.36459	1.09592	1.70998	1.68754	1.47381	1.14756	1.23553	1.19136	1.83029	1.69148	1.31478	1.29746	1.19574	1.53986	1.34354	1.25339	1.43509	1.58355	1.04701	1.34299	0.86456	1.33698	1.47433	1.52206	1.343	0.91416	1.17156	1.44635	1.08785	1.3221	0.98874	1.59894	1.56964	1.56357	0.86631	1.36883	1.24291	1.02884	1.09074	1.47446	1.22065	0.89437	1.41247	1.36968	1.42525	1.56248
2279	1.072	1.82549	1.26032	0.95904	1.78789	1.1521	1.16537	1.23281	1.40796	1.10158	1.22034	1.12764	1.25162	1.32547	1.03661	1.21018	1.47364	1.11878	1.80621	1.26627	1.26856	1.0528	1.03875	1.59083	1.29902	1.14768	1.10669	0.82811	1.44497	1.59213	1.66546	1.24795	1.64517	1.13892	1.29222	1.1345	1.5837	1.23562	1.65488	1.25485	1.20137	1.19226	1.64079	1.75823	1.17397	1.06574	1.35251	0.9759	1.73563	1.2918	0.94512	1.4309	1.39789	1.1961	1.36975	1.09629	1.70505	1.69609	1.49534	1.15186	1.24343	1.18797	1.84095	1.70253	1.33068	1.30141	1.16089	1.59056	1.30937	1.2962	1.45613	1.58745	1.04868	1.32378	0.87425	1.34277	1.4989	1.53677	1.35068	0.9899	1.1989	1.44198	1.15506	1.33656	0.99855	1.61541	1.59778	1.5571	0.83589	1.36113	1.20774	1.06585	1.10139	1.46253	1.20046	0.92642	1.42134	1.38982	1.43422	1.54035
2283	1.02701	1.94688	1.20953	1.03733	1.86075	1.16882	1.08571	1.27748	1.44817	1.09093	1.21591	1.14029	1.27955	1.2345	1.07343	1.1632	1.439	1.15693	1.79293	1.26764	1.24523	1.08119	0.91728	1.68577	1.4224	1.16791	1.08571	0.98979	1.36322	1.70993	1.65288	1.16549	1.64185	1.07848	1.23598	1.19791	1.7187	1.12151	1.60901	1.22318	1.21504	1.10795	1.63455	1.84173	1.16365	1.10817	1.47905	0.88094	1.77586	1.26072	1.03666	1.45541	1.42726	1.15294	1.28132	1.08714	1.68256	1.75278	1.33958	1.09165	1.2355	1.12071	1.79887	1.68224	1.28868	1.23887	1.12029	1.51724	1.31714	1.37748	1.45534	1.5894	1.11638	1.31388	0.90313	1.4242	1.54113	1.57367	1.29444	0.86855	1.12915	1.50813	1.15064	1.33542	1.07364	1.72913	1.76208	1.55075	0.88121	1.32852	1.21341	1.08343	1.11119	1.42194	1.13676	0.82759	1.42557	1.31516	1.51505	1.58769
2287	0.99598	1.86696	1.20472	0.98651	1.83986	1.26896	1.06924	1.2867	1.47905	1.14233	1.23211	1.12016	1.28103	1.24708	1.08936	1.21608	1.52799	1.10734	1.81367	1.22637	1.25518	1.1204	0.87753	1.65378	1.34416	1.17446	1.04776	0.89601	1.34998	1.71891	1.60851	1.24982	1.60057	0.95391	1.28794	1.22371	1.58405	1.16307	1.57212	1.22181	1.22057	1.10939	1.67845	1.72822	1.17175	1.15706	1.40801	0.95612	1.71582	1.34893	1.10031	1.57078	1.32839	1.16171	1.36572	1.14279	1.60434	1.72915	1.41634	1.09138	1.25757	1.17367	1.80405	1.65622	1.36955	1.27772	1.00389	1.5656	1.2329	1.4081	1.45306	1.60312	1.12393	1.39575	0.94892	1.4546	1.48523	1.50339	1.33089	0.86346	1.1018	1.45291	1.19568	1.27006	1.05363	1.68869	1.75285	1.57599	0.79182	1.28585	1.10906	1.11347	1.16649	1.40934	1.04518	1.01517	1.48688	1.37965	1.42091	1.58437
2288	1.22706	1.88419	0.95944	1.16553	1.82929	0.97522	1.13353	1.32696	1.49967	1.18441	1.28925	1.24315	1.55111	1.45173	1.12707	1.32594	1.48615	1.25988	1.78194	1.12256	1.45575	1.13664	1.14242	1.54029	1.2134	1.18704	1.17261	0.86843	1.65323	1.62822	1.75657	1.32003	1.68467	1.26516	1.30588	1.43232	1.62352	1.15844	1.78242	1.20786	1.20044	1.1741	1.41482	2.09068	0.93438	1.20364	1.41746	0.99829	1.86176	1.13785	1.2364	1.52051	1.36494	1.23385	1.33422	1.14489	1.67659	1.87369	1.46097	1.16647	1.36509	1.35981	1.73863	1.6128	1.14195	1.26172	1.20113	1.5004	1.13226	1.51459	1.60362	1.90236	1.04673	1.48519	0.8708	1.10644	1.43873	1.45562	1.34709	0.96779	1.24223	1.60816	1.12485	1.12859	0.96685	1.62329	1.60009	1.64392	0.94643	1.2324	1.17658	1.1465	1.04327	1.2801	1.11745	0.91439	1.15838	1.41505	1.42577	1.38092
2289	1.21904	1.90386	0.98297	1.16471	1.80454	0.98109	1.16431	1.32981	1.50173	1.12641	1.30254	1.27186	1.5132	1.4208	1.10195	1.33454	1.49577	1.24112	1.77368	1.1425	1.45023	1.135	1.15103	1.54588	1.21251	1.1854	1.22752	0.86097	1.62852	1.66626	1.75855	1.25294	1.67527	1.26897	1.32686	1.37672	1.61851	1.17215	1.76207	1.17732	1.17502	1.14816	1.44764	2.07284	0.97403	1.18658	1.41693	0.96133	1.84901	1.13598	1.20947	1.53134	1.37671	1.26019	1.35191	1.11579	1.67221	1.86936	1.48016	1.1638	1.40636	1.345	1.73497	1.61617	1.1171	1.25083	1.18449	1.47647	1.13355	1.50992	1.60355	1.90128	1.06011	1.48217	0.88931	1.18557	1.39968	1.48126	1.33309	0.95555	1.25051	1.58505	1.13885	1.16216	0.94784	1.64243	1.61125	1.62576	0.93195	1.21366	1.19361	1.12346	1.04532	1.31979	1.1042	0.91724	1.18925	1.3836	1.44052	1.37431
2290	1.22703	1.92248	0.99806	1.16705	1.80186	0.98902	1.18438	1.3211	1.49933	1.14528	1.30685	1.2614	1.4823	1.40263	1.08405	1.33843	1.48374	1.27262	1.76787	1.11925	1.44936	1.16317	1.16972	1.55094	1.23025	1.17623	1.23699	0.84054	1.61482	1.66564	1.75793	1.22472	1.67623	1.2556	1.33259	1.34909	1.63066	1.17556	1.74096	1.16603	1.16655	1.16007	1.46335	2.0647	1.00326	1.17229	1.44357	0.94837	1.8195	1.13962	1.21481	1.51106	1.39235	1.27769	1.36746	1.12839	1.68127	1.88954	1.47437	1.14088	1.41536	1.36395	1.70868	1.6259	1.11385	1.23887	1.19187	1.47682	1.15284	1.49895	1.59155	1.89291	1.05774	1.47158	0.87196	1.22244	1.37179	1.47873	1.32971	0.97428	1.25607	1.58918	1.17312	1.19206	0.95589	1.64249	1.58967	1.6262	0.89731	1.20005	1.1808	1.10702	1.06877	1.31478	1.08397	0.90837	1.20474	1.40626	1.46422	1.36755
2291	1.20501	1.91794	1.01568	1.15059	1.8152	0.95908	1.17515	1.30186	1.50998	1.12135	1.28993	1.24762	1.56104	1.4173	1.10292	1.31919	1.44752	1.29222	1.77667	1.13494	1.50948	1.14937	1.09557	1.59199	1.19707	1.17483	1.217	0.83148	1.57946	1.72771	1.72847	1.25314	1.63466	1.24586	1.32281	1.30993	1.61076	1.15606	1.70762	1.14781	1.16048	1.1454	1.52613	2.10132	0.97444	1.19324	1.43283	0.97854	1.81855	1.1637	1.23156	1.50553	1.40042	1.25701	1.34923	1.08451	1.65824	1.85154	1.46619	1.14701	1.40712	1.35783	1.71103	1.65959	1.14108	1.2785	1.16039	1.48836	1.13798	1.51797	1.59299	1.84052	1.06656	1.49331	0.85818	1.17387	1.39684	1.48471	1.28051	0.94097	1.27954	1.59762	1.1465	1.19052	0.98522	1.65715	1.60759	1.6556	0.95924	1.26139	1.16802	1.15331	1.05695	1.31838	1.11784	0.93967	1.2284	1.39287	1.43207	1.38997
2293	1.21293	1.99239	1.0489	1.17961	1.81948	0.98936	1.1293	1.26732	1.46519	1.10194	1.22965	1.23426	1.50907	1.41097	1.1044	1.34051	1.4317	1.21515	1.72287	1.13913	1.43062	1.1149	1.11628	1.64845	1.23598	1.15634	1.23697	0.87975	1.53688	1.67549	1.76643	1.30003	1.60942	1.23589	1.34212	1.36055	1.5793	1.19269	1.71656	1.09761	1.18915	1.17874	1.46893	2.08068	1.0098	1.18872	1.42547	0.90723	1.81688	1.24123	1.24628	1.50911	1.44574	1.22223	1.40974	1.09328	1.75833	1.87706	1.48365	1.18773	1.4518	1.30711	1.72892	1.63848	1.14293	1.2463	1.1106	1.51635	1.18079	1.53239	1.58573	1.8098	1.13103	1.4716	0.94402	1.25036	1.47629	1.44342	1.27857	0.95035	1.27497	1.59987	1.24564	1.2185	1.03266	1.6509	1.49715	1.66841	0.96277	1.2064	1.18861	1.11303	1.09356	1.34229	1.11425	0.9207	1.25666	1.37653	1.48996	1.38898
2298	1.12486	1.91971	0.9935	1.12714	1.71374	1.07336	1.15619	1.28363	1.57253	1.09414	1.30447	1.24837	1.45561	1.40279	1.0967	1.28581	1.55254	1.24645	1.79774	1.14112	1.35646	1.09979	1.06101	1.57874	1.18301	1.29619	1.18625	0.83291	1.57426	1.72251	1.79338	1.32803	1.66248	1.20954	1.38636	1.36773	1.65131	1.15693	1.70737	1.17437	1.15559	1.05496	1.53246	2.00749	0.98508	1.16609	1.39035	0.99488	1.87948	1.28656	1.13174	1.52602	1.40593	1.27356	1.35341	1.098	1.69519	1.8067	1.4445	1.15994	1.34997	1.29702	1.80553	1.65415	1.15089	1.25967	0.99062	1.48816	1.24468	1.45548	1.53028	1.80702	1.05927	1.39442	0.90829	1.23308	1.45098	1.39014	1.28414	0.95109	1.34854	1.59911	1.16717	1.28552	1.02559	1.62503	1.49278	1.69053	0.91655	1.36793	1.2156	1.10366	1.09444	1.42649	1.12017	1.01216	1.29432	1.4449	1.47333	1.44851
2302	1.07079	1.89717	1.08935	1.15939	1.67626	1.12383	1.16161	1.27437	1.51001	1.16276	1.27619	1.18042	1.44579	1.38825	1.13623	1.29072	1.51358	1.25492	1.88793	1.18117	1.26181	1.06174	1.10855	1.56861	1.21616	1.31837	1.15991	0.85155	1.52388	1.53869	1.80167	1.29822	1.7653	1.14852	1.31726	1.29292	1.61019	1.20067	1.62386	1.212	1.1331	1.06828	1.50346	1.96613	1.0061	1.13473	1.30958	1.0211	1.92278	1.26275	1.11514	1.46029	1.44501	1.28927	1.34694	1.07632	1.59874	1.77534	1.3442	1.13084	1.37962	1.19672	1.77436	1.68722	1.15802	1.26055	0.98125	1.49033	1.22848	1.35653	1.49928	1.79047	1.08015	1.38588	0.89405	1.13976	1.55139	1.3923	1.27995	0.95099	1.20084	1.57992	1.16932	1.34131	1.03182	1.62317	1.48459	1.59038	0.85151	1.31251	1.14913	1.06766	1.0771	1.33839	1.13102	1.04185	1.28516	1.3867	1.52436	1.49735
2304	1.07555	1.86015	1.05523	1.14267	1.70114	1.12321	1.16825	1.27871	1.54765	1.15802	1.27524	1.14385	1.45124	1.3948	1.13316	1.32051	1.45693	1.28524	1.8664	1.21662	1.33194	1.11776	1.06662	1.56537	1.25237	1.23433	1.15492	0.8424	1.57748	1.53834	1.7311	1.31769	1.75378	1.12209	1.35845	1.30569	1.60271	1.13231	1.64676	1.2674	1.16011	1.02893	1.54513	1.91446	1.03201	1.20348	1.35831	1.02344	1.90808	1.22688	1.09614	1.57547	1.43894	1.28473	1.3183	1.06424	1.6031	1.71322	1.32167	1.1136	1.32892	1.21673	1.7509	1.67155	1.18414	1.29149	0.9912	1.52138	1.19537	1.37852	1.52029	1.73697	1.0419	1.41654	0.87628	1.19788	1.54198	1.39598	1.29587	0.97457	1.24214	1.62948	1.20062	1.25118	1.08265	1.66591	1.53522	1.54843	0.86642	1.38598	1.1651	1.04876	1.12132	1.32775	1.16338	1.02167	1.25553	1.38795	1.52499	1.4733
2305	1.08855	1.8318	1.07508	1.11613	1.70339	1.13493	1.17443	1.29843	1.52986	1.15793	1.28273	1.12923	1.4535	1.35688	1.14614	1.29422	1.47245	1.31368	1.8592	1.2043	1.29418	1.10179	1.07889	1.57383	1.2566	1.22386	1.17255	0.87537	1.59118	1.55084	1.781	1.30289	1.74484	1.11557	1.35346	1.2987	1.59957	1.15428	1.64951	1.24114	1.18212	1.0668	1.53991	1.90777	1.03564	1.16897	1.37298	1.02881	1.90844	1.24993	1.07182	1.55023	1.42971	1.2917	1.33746	1.09332	1.58122	1.74325	1.30826	1.11078	1.34267	1.20592	1.7483	1.67605	1.17132	1.26737	1.00091	1.47184	1.23864	1.3661	1.48874	1.75916	1.05858	1.41341	0.90446	1.20823	1.55055	1.41722	1.28529	0.94147	1.26707	1.61141	1.18164	1.27594	1.07967	1.66296	1.58143	1.56041	0.85567	1.35749	1.17291	1.0327	1.09039	1.31935	1.14773	1.01415	1.27651	1.36673	1.50453	1.48815
