Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
1461	-0.01293	0.0035	-0.00437	-0.05006	0.00709	-0.01136	-0.0069	0.04175	-0.01356	-0.00743
1463	-0.013	0.00207	-0.00398	-0.05079	0.00718	-0.0125	-0.00687	0.0421	-0.01452	-0.00989
1464	-0.01301	0.00166	-0.00386	-0.05063	0.00724	-0.01275	-0.00679	0.04174	-0.0147	-0.01039
1466	-0.0131	0.00012	-0.00345	-0.05067	0.00756	-0.01393	-0.00664	0.04142	-0.01582	-0.01263
1467	-0.01316	-0.00063	-0.00325	-0.05008	0.00768	-0.01437	-0.00651	0.04039	-0.01612	-0.01332
1470	-0.01353	-0.0034	-0.00239	-0.04698	0.00814	-0.0159	-0.00597	0.03538	-0.01696	-0.01508
1471	-0.01319	-0.00671	-0.0018	-0.04208	0.00984	-0.01757	-0.0043	0.02859	-0.01656	-0.01568
1473	-0.01246	-0.01913	9e-04	-0.02057	0.0166	-0.02308	0.00249	0.00031	-0.0135	-0.01395
1475	-0.01213	-0.02213	0.00134	-0.01504	0.01919	-0.02476	0.00431	-0.0055	-0.01209	-0.01117
1477	-0.01166	-0.02571	0.00168	-0.00841	0.02316	-0.0273	0.00664	-0.01144	-0.01015	-0.00611
1479	-0.01208	-0.0292	0.00295	-0.00105	0.02681	-0.02922	0.00889	-0.01687	-0.00798	0.00137
1481	-0.01345	-0.03087	0.00498	0.00314	0.02851	-0.0295	0.01049	-0.01846	-0.00721	0.00728
1482	-0.01432	-0.03172	0.00618	0.00547	0.0293	-0.02948	0.01122	-0.01903	-0.00668	0.01088
1483	-0.01527	-0.03253	0.00751	0.00775	0.02999	-0.02926	0.01206	-0.01939	-0.00621	0.01444
1484	-0.01543	-0.0331	0.0078	0.00921	0.03064	-0.02947	0.01239	-0.01994	-0.00552	0.01676
1485	-0.01559	-0.03357	0.0081	0.0105	0.03112	-0.02948	0.0127	-0.02022	-0.00486	0.01877
1486	-0.01569	-0.034	0.00828	0.01168	0.03152	-0.02948	0.01286	-0.02045	-0.00416	0.02056
1487	-0.01621	-0.03423	0.00902	0.01244	0.03168	-0.02921	0.01334	-0.02034	-0.00417	0.02188
1488	-0.016	-0.03438	0.00875	0.01272	0.03192	-0.02948	0.01324	-0.02065	-0.00381	0.02238
1489	-0.00636	0.0379	-0.00946	0.01916	0.02944	0.01831	-0.00376	0.00182	-0.03758	0.01072
1492	-0.00697	0.03737	-0.00996	0.01741	0.02804	0.01761	-0.00311	0.00244	-0.03433	0.01317
1493	-0.00778	0.03704	-0.01078	0.01622	0.02675	0.01688	-0.00203	0.00331	-0.03179	0.01551
1496	-0.00881	0.03469	-0.01107	0.00899	0.02363	0.01603	-0.00193	0.0048	-0.0232	0.02433
1497	-0.00896	0.03406	-0.01103	0.00725	0.02285	0.01573	-0.00194	0.00515	-0.02111	0.02576
1499	-0.00997	0.03274	-0.01144	0.00362	0.02026	0.01418	-0.00179	0.00629	-0.01717	0.0285
1500	-0.0104	0.03217	-0.01163	0.00217	0.01919	0.01346	-0.00166	0.0069	-0.01579	0.02923
1504	-0.01265	0.02521	-0.01079	-0.01395	0.01063	0.00734	-0.00344	0.01234	-0.00561	0.03118
1505	-0.01259	0.02362	-0.01019	-0.01739	0.00944	0.00656	-0.00396	0.01325	-0.00341	0.03088
1506	-0.013	0.02218	-0.00973	-0.02018	0.00801	0.00528	-0.00482	0.014	-0.00273	0.02967
1507	-0.01307	0.02143	-0.00945	-0.02161	0.00747	0.00477	-0.00513	0.0145	-0.00227	0.02899
1510	-0.01371	0.00473	-0.00471	-0.04842	0.00615	-0.0108	-0.00768	0.0397	-0.01357	-0.00479
1512	-0.01346	0.00235	-0.00403	-0.05061	0.00672	-0.01259	-0.0074	0.04182	-0.01502	-0.00931
1514	-0.01356	0.00086	-0.00357	-0.05046	0.00691	-0.01359	-0.00725	0.0411	-0.01588	-0.01139
1515	-0.01351	0.00034	-0.00343	-0.05045	0.0071	-0.01393	-0.00711	0.04098	-0.01613	-0.01214
1519	-0.01465	-0.0037	-0.00179	-0.04597	0.00724	-0.01613	-0.00688	0.03361	-0.01784	-0.01472
1520	-0.01491	-0.0056	-0.00114	-0.04295	0.00781	-0.01697	-0.00624	0.02937	-0.01787	-0.01489
1522	-0.01396	-0.01914	0.00223	-0.01987	0.01579	-0.02256	0.00195	1e-04	-0.01423	-0.01295
1523	-0.01381	-0.02014	0.00236	-0.01814	0.01679	-0.02324	0.00265	-0.00174	-0.01382	-0.01207
1524	-0.01356	-0.02146	0.00254	-0.01593	0.0181	-0.02406	0.00367	-0.00412	-0.01335	-0.0112
1526	-0.01363	-0.02506	0.00356	-0.00891	0.02167	-0.02604	0.00606	-0.00999	-0.01153	-0.00577
1527	-0.01383	-0.02719	0.00445	-0.00465	0.02398	-0.02712	0.0078	-0.01309	-0.01047	-0.00192
1528	-0.0143	-0.0284	0.00535	-0.00194	0.02507	-0.02741	0.00877	-0.01469	-0.00987	0.00081
1529	-0.01447	-0.02918	0.0058	-0.00023	0.02599	-0.02774	0.00952	-0.01565	-0.00936	0.00291
1530	-0.01455	-0.03033	0.00615	0.00232	0.02739	-0.02845	0.01032	-0.01722	-0.00835	0.00621
1531	-0.01525	-0.03093	0.00719	0.00399	0.02789	-0.02824	0.01104	-0.01748	-0.00808	0.00867
1535	-0.01723	-0.03364	0.01041	0.01142	0.03049	-0.02774	0.01387	-0.0187	-0.00559	0.01991
1537	-0.01771	-0.03423	0.01121	0.01323	0.03083	-0.02721	0.01444	-0.01852	-0.00478	0.0225
1538	-0.01776	-0.03437	0.01132	0.01364	0.03091	-0.02711	0.01452	-0.0185	-0.00452	0.02309
1541	-0.00998	0.03858	-0.01366	0.02052	0.02481	0.01421	0.00172	0.00489	-0.03345	0.01174
1542	-0.00976	0.03796	-0.01322	0.01857	0.02477	0.01468	0.00103	0.00485	-0.03194	0.01432
1545	-0.00988	0.03626	-0.01268	0.01343	0.02326	0.01471	3e-05	0.00512	-0.02649	0.02027
1549	-0.01163	0.03309	-0.01305	0.00448	0.01799	0.01206	-0.00028	0.0071	-0.01663	0.02802
1550	-0.01176	0.03246	-0.01294	0.00285	0.01734	0.01173	-0.00045	0.00758	-0.0154	0.02893
1551	-0.01245	0.03095	-0.01281	-0.00084	0.01519	0.01033	-0.00108	0.00858	-0.01306	0.03019
1552	-0.01246	0.02909	-0.0121	-0.00522	0.01378	0.00952	-0.00194	0.00975	-0.01055	0.03101
1554	-0.0133	0.02539	-0.01105	-0.01351	0.00981	0.00682	-0.00384	0.01173	-0.00616	0.03134
1556	-0.01444	0.02217	-0.01006	-0.0199	0.00585	0.00397	-0.00595	0.01263	-0.0036	0.02959
1558	-0.01493	0.02105	-0.00983	-0.02201	0.0046	0.00275	-0.00656	0.0134	-0.00337	0.02845
1560	-0.01429	0.00513	-0.00481	-0.04769	0.0053	-0.01077	-0.00827	0.03837	-0.01371	-0.00379
1561	-0.01427	0.00364	-0.00432	-0.04953	0.00555	-0.01199	-0.00837	0.04029	-0.01498	-0.00679
1565	-0.01436	0.00066	-0.00331	-0.04978	0.00609	-0.01392	-0.00802	0.03968	-0.01664	-0.01123
1566	-0.01472	-0.00102	-0.00256	-0.04826	0.00611	-0.01466	-0.00787	0.03698	-0.01716	-0.01264
1570	-0.01576	-0.00513	-0.00082	-0.04291	0.00646	-0.01654	-0.00729	0.02865	-0.01818	-0.01449
1572	-0.01556	-0.01846	0.00348	-0.0203	0.01434	-0.02149	0.00093	0.00148	-0.01513	-0.01228
1580	-0.01608	-0.02999	0.00801	0.00239	0.02595	-0.02652	0.01041	-0.0156	-0.00917	0.00591
1582	-0.01657	-0.03164	0.00908	0.0063	0.02807	-0.02725	0.01205	-0.01726	-0.00782	0.01177
1584	-0.01763	-0.03316	0.01092	0.01044	0.02965	-0.02698	0.0139	-0.01779	-0.00644	0.01813
1586	-0.01857	-0.03405	0.01241	0.01303	0.03052	-0.0266	0.01518	-0.01787	-0.0058	0.02238
1590	-0.01286	0.03938	-0.01707	0.0225	0.02113	0.0107	0.00624	0.00717	-0.03064	0.01087
1592	-0.01236	0.03883	-0.0163	0.02085	0.0215	0.01143	0.00508	0.00679	-0.02998	0.01275
1595	-0.01234	0.03691	-0.01533	0.01516	0.01979	0.01143	0.00314	0.00647	-0.02452	0.01873
1597	-0.01295	0.03509	-0.0151	0.00985	0.01745	0.01061	0.00225	0.00717	-0.01939	0.02409
1599	-0.01313	0.03338	-0.01444	0.00525	0.01586	0.01009	0.00096	0.00771	-0.01617	0.02736
1600	-0.01343	0.03305	-0.01456	0.00432	0.01518	0.00966	0.00093	0.00805	-0.01543	0.02814
1601	-0.01386	0.03109	-0.01394	-0.00034	0.01297	0.00843	-3e-04	0.00875	-0.01248	0.0294
1602	-0.01379	0.03005	-0.01335	-0.00284	0.01234	0.0082	-0.00118	0.0091	-0.01137	0.03016
1607	-0.01562	0.02166	-0.01028	-0.02063	0.00393	0.00243	-0.00677	0.01237	-0.00423	0.02879
1609	-0.01626	0.01447	-0.00792	-0.03285	0.0021	-0.00397	-0.00894	0.02191	-0.00797	0.0157
1611	-0.01469	0.00379	-0.00433	-0.0491	0.00508	-0.01206	-0.0088	0.03955	-0.01532	-0.00631
1612	-0.01492	0.00314	-0.00406	-0.04921	0.00481	-0.01255	-0.00901	0.03918	-0.01578	-0.00734
1614	-0.01496	0.00219	-0.00374	-0.04922	0.00497	-0.01315	-0.00889	0.03888	-0.01628	-0.00871
1617	-0.01564	-0.00179	-0.00193	-0.04663	0.00531	-0.01497	-0.00846	0.0341	-0.01773	-0.01262
1619	-0.01661	-0.00472	-0.00044	-0.04252	0.00514	-0.016	-0.00824	0.02754	-0.01826	-0.01384
1622	-0.01753	-0.01748	0.00477	-0.01991	0.01123	-0.01953	-0.00094	5e-04	-0.01522	-0.01141
1623	-0.01709	-0.01954	0.0054	-0.0171	0.01353	-0.02034	0.00109	-0.00107	-0.01486	-0.0109
1625	-0.01641	-0.02303	0.006	-0.01136	0.01771	-0.02264	0.00424	-0.00593	-0.01353	-0.00736
1627	-0.01674	-0.02798	0.00818	-0.00149	0.02289	-0.0246	0.0086	-0.01259	-0.01089	0.00107
1631	-0.01776	-0.03168	0.01067	0.00704	0.02732	-0.02581	0.01247	-0.01621	-0.00816	0.01236
1632	-0.01853	-0.03238	0.01197	0.00917	0.02771	-0.02499	0.01351	-0.01581	-0.00747	0.01523
1633	-0.01926	-0.03329	0.01325	0.01177	0.02852	-0.02446	0.01475	-0.0157	-0.00655	0.01907
1634	-0.01975	-0.03373	0.01407	0.01314	0.02885	-0.02405	0.01542	-0.0155	-0.00613	0.02116
1636	-0.02036	-0.03428	0.01509	0.01488	0.02912	-0.02333	0.01622	-0.01505	-0.00547	0.02361
1637	-0.02048	-0.03441	0.01529	0.01528	0.02925	-0.02325	0.01641	-0.01503	-0.00533	0.02428
1642	-0.01445	0.03904	-0.01848	0.0214	0.01798	0.00841	0.0078	0.00787	-0.02609	0.01179
1647	-0.01417	0.03492	-0.01608	0.00951	0.01516	0.00877	0.00318	0.00758	-0.01738	0.02366
1649	-0.01476	0.03323	-0.01566	0.00504	0.01289	0.00773	0.00187	0.00795	-0.01421	0.02668
1651	-0.0144	0.03051	-0.01395	-0.00171	0.0117	0.00761	-8e-04	0.00885	-0.01183	0.02986
1653	-0.01615	0.02612	-0.01252	-0.01105	0.00554	0.00399	-0.00439	0.00894	-0.00698	0.02993
1654	-0.01638	0.0244	-0.01169	-0.01476	0.00404	0.00315	-0.00582	0.00937	-0.00572	0.03008
1655	-0.01689	0.0228	-0.01119	-0.01797	0.00225	0.00173	-0.00686	0.01004	-0.00463	0.02905
1657	-0.01864	0.02063	-0.01034	-0.02111	-0.00194	-0.00056	-0.00957	0.00803	-0.00412	0.02696
1658	-0.0183	0.01591	-0.00854	-0.02947	-0.00148	-0.00401	-0.01063	0.01578	-0.0073	0.01871
1659	-0.01801	0.01277	-0.00746	-0.03472	-0.00095	-0.0065	-0.01092	0.02118	-0.00951	0.01235
1660	-0.01591	0.00483	-0.00452	-0.04722	0.00315	-0.01167	-0.01008	0.03622	-0.01523	-0.0039
1664	-0.01645	0.00139	-0.00295	-0.04721	0.00306	-0.0135	-0.0102	0.03453	-0.01692	-0.00877
1667	-0.01719	-0.00291	-0.00082	-0.04383	0.00356	-0.01509	-0.00957	0.02884	-0.01818	-0.01252
1668	-0.01782	-0.00494	0.00038	-0.04061	0.00355	-0.01541	-0.00915	0.0242	-0.01808	-0.01298
1670	-0.02048	-0.0125	0.00559	-0.02541	0.00449	-0.0151	-0.00586	0.00691	-0.01625	-0.01097
1673	-0.01801	-0.02027	0.00656	-0.01511	0.01338	-0.0199	0.00135	-0.00254	-0.01475	-0.00961
1676	-0.01828	-0.02679	0.00959	-0.00283	0.02019	-0.02213	0.00745	-0.01018	-0.01185	-0.00054
1678	-0.01851	-0.02937	0.0109	0.00254	0.0232	-0.02303	0.01014	-0.01286	-0.01017	0.00513
1679	-0.01867	-0.02998	0.01134	0.00388	0.02393	-0.02319	0.01084	-0.01336	-0.00979	0.00678
1685	-0.0226	-0.03413	0.01835	0.01609	0.02684	-0.01908	0.01723	-0.01122	-0.00569	0.02327
1686	-0.0225	-0.03426	0.01823	0.0163	0.02719	-0.01943	0.01735	-0.01156	-0.00559	0.02386
1687	-0.02294	-0.03442	0.01892	0.01698	0.02707	-0.01879	0.01774	-0.01104	-0.00546	0.02471
1688	-0.01611	0.0404	-0.02096	0.02533	0.01654	0.00619	0.01163	0.00954	-0.0266	0.00776
1689	-0.01565	0.04012	-0.02033	0.02453	0.01704	0.00681	0.0107	0.00912	-0.02674	0.0086
1690	-0.01578	0.04008	-0.02042	0.02442	0.01674	0.00659	0.01078	0.00912	-0.02629	0.00861
1696	-0.01611	0.03637	-0.01858	0.01366	0.01272	0.00592	0.00652	0.00805	-0.01662	0.01897
1697	-0.01633	0.03553	-0.01827	0.0114	0.01163	0.00554	0.00567	0.00793	-0.01489	0.02076
1698	-0.01612	0.03454	-0.01757	0.0087	0.01128	0.00573	0.00448	0.00803	-0.01365	0.0229
1699	-0.01576	0.03353	-0.01662	0.00605	0.01121	0.00621	0.00291	0.00786	-0.0131	0.02501
1705	-0.0192	0.02272	-0.01178	-0.01688	-0.00215	-6e-04	-0.00814	0.00635	-0.00403	0.02725
1706	-0.01997	0.0214	-0.01117	-0.0189	-0.0041	-0.00168	-0.00965	0.0056	-0.0039	0.02614
1707	-0.02055	0.02022	-0.01042	-0.02053	-0.0057	-0.00222	-0.01117	0.00444	-0.00381	0.02543
1710	-0.01649	0.00609	-0.00491	-0.0451	0.00218	-0.01086	-0.01053	0.03339	-0.0145	-0.0011
1711	-0.01641	0.00504	-0.00452	-0.04637	0.00241	-0.01162	-0.01055	0.03469	-0.01524	-0.0032
1712	-0.01662	0.00387	-0.00395	-0.04695	0.00223	-0.01228	-0.01078	0.03472	-0.01593	-0.00514
1713	-0.01645	0.0028	-0.00357	-0.04746	0.00276	-0.01291	-0.0105	0.03528	-0.01653	-0.00687
1717	-0.01877	-0.00312	0.00015	-0.0412	0.00108	-0.01422	-0.01096	0.02374	-0.01766	-0.01144
1718	-0.01961	-0.00478	0.00134	-0.03802	0.00064	-0.01426	-0.01085	0.01908	-0.01749	-0.01146
1722	-0.02381	-0.01937	0.01275	-0.01173	0.0058	-0.01145	-0.00114	-0.00072	-0.01454	-0.00847
1725	-0.0245	-0.02367	0.01587	-0.00393	0.00941	-0.01112	0.00321	-0.00346	-0.01311	-0.00465
1727	-0.02695	-0.02692	0.02079	0.00405	0.01015	-0.00723	0.00685	-0.00313	-0.01103	8e-05
1729	-0.02477	-0.02983	0.01943	0.00811	0.01721	-0.01249	0.01122	-0.00637	-0.00963	0.00731
1731	-0.02463	-0.0315	0.02008	0.01159	0.02007	-0.01352	0.01379	-0.007	-0.00822	0.01272
1738	-0.01759	0.04081	-0.02269	0.02661	0.0141	0.00383	0.01413	0.01038	-0.02369	0.00534
1740	-0.01729	0.04048	-0.02216	0.02564	0.01428	0.00425	0.01325	0.00997	-0.02345	0.00639
1741	-0.01751	0.04024	-0.02222	0.02496	0.0136	0.00388	0.01313	0.00986	-0.02232	0.00694
1742	-0.01739	0.03968	-0.02175	0.02328	0.0133	0.00409	0.01217	0.00951	-0.02126	0.00889
1744	-0.01761	0.03831	-0.02107	0.01933	0.01152	0.00366	0.01045	0.0088	-0.01742	0.01253
1745	-0.01747	0.03771	-0.02054	0.01761	0.01123	0.00387	0.00937	0.00842	-0.01664	0.0144
1746	-0.01764	0.03665	-0.02	0.01471	0.00987	0.00349	0.00805	0.00788	-0.01404	0.01658
1750	-0.01806	0.0331	-0.01791	0.00575	0.00613	0.00255	0.0034	0.00646	-0.00901	0.02213
1752	-0.01922	0.02922	-0.0159	-0.00276	0.00131	0.00058	-0.00133	0.00504	-0.00578	0.02449
1756	-0.02121	0.0212	-0.01127	-0.01834	-0.00663	-0.00278	-0.01059	0.00307	-0.00343	0.02498
1759	-0.02313	0.0171	-0.00884	-0.02341	-0.01143	-0.00496	-0.01498	4e-04	-0.004	0.02073
1763	-0.01842	0.00448	-0.00368	-0.04405	-0.00122	-0.01165	-0.01268	0.02828	-0.01486	-0.00316
1768	-0.02206	-0.00444	0.00263	-0.03409	-0.00385	-0.0123	-0.01329	0.01104	-0.01589	-0.00927
1769	-0.02455	-0.00829	0.00633	-0.02496	-0.00563	-0.01054	-0.01272	-0.00052	-0.01404	-0.00805
1771	-0.02284	-0.01334	0.00789	-0.02087	0.00143	-0.01283	-0.00693	0.00086	-0.01503	-0.00936
1773	-0.02456	-0.021	0.01457	-0.00852	0.00641	-0.01034	3e-04	-0.00135	-0.01398	-0.00756
1774	-0.02785	-0.02333	0.01992	-0.00168	0.0044	-0.00477	0.00198	-0.00132	-0.01234	-0.00554
1777	-0.02859	-0.02677	0.02287	0.00517	0.0077	-0.00388	0.00641	-0.00154	-0.01057	-0.00054
1780	-0.02734	-0.0301	0.02309	0.01077	0.01444	-0.00738	0.01177	-0.00298	-0.00873	0.00791
1781	-0.02639	-0.03133	0.02248	0.01267	0.01762	-0.00968	0.0138	-0.00416	-0.00782	0.01186
1784	-0.02524	-0.03389	0.02213	0.01754	0.0236	-0.01351	0.01794	-0.0064	-0.00554	0.02221
1785	-0.02549	-0.03413	0.02259	0.01832	0.02375	-0.01316	0.01838	-0.00608	-0.0052	0.02328
1786	-0.02559	-0.03428	0.02279	0.01871	0.02398	-0.01316	0.01869	-0.00605	-0.00513	0.02402
1787	-0.02548	-0.0344	0.02267	0.01886	0.02443	-0.01364	0.0189	-0.00643	-0.00518	0.02471
1789	-0.01841	0.04086	-0.02351	0.02686	0.01246	0.00242	0.01526	0.01062	-0.02129	0.00406
1790	-0.01841	0.04073	-0.02342	0.02651	0.01224	0.00234	0.01506	0.01043	-0.02072	0.00416
1791	-0.01848	0.04047	-0.0233	0.02572	0.01186	0.00226	0.01469	0.01026	-0.02003	0.00505
1792	-0.0186	0.04013	-0.02319	0.02475	0.01126	0.00203	0.01431	0.01005	-0.01883	0.00589
1793	-0.01876	0.03944	-0.02283	0.0228	0.01018	0.00172	0.0133	0.00941	-0.01686	0.00762
1794	-0.01887	0.03891	-0.02257	0.02127	0.00944	0.00152	0.01258	0.00907	-0.01538	0.00901
1795	-0.01891	0.03798	-0.02197	0.01864	0.00848	0.00144	0.01117	0.00848	-0.01352	0.01158
1798	-0.0197	0.0358	-0.0209	0.01308	0.00468	9e-05	0.00796	0.00618	-0.00842	0.0151
1805	-0.02201	0.02365	-0.01306	-0.01315	-0.00752	-0.00305	-0.00868	0.00045	-0.00211	0.0247
1808	-0.02381	0.01907	-0.01013	-0.01985	-0.01267	-0.00488	-0.01423	-0.00265	-0.00237	0.02215
1809	-0.02412	0.01713	-0.00875	-0.02235	-0.01361	-0.00518	-0.01594	-0.00286	-0.00315	0.02052
1810	-0.02485	0.01501	-0.00741	-0.02446	-0.0153	-0.00602	-0.01763	-0.00359	-0.00384	0.0175
1812	-0.02094	0.00691	-0.00417	-0.03819	-0.00645	-0.01008	-0.01501	0.0174	-0.01187	0.00223
1815	-0.02034	0.00089	-0.00105	-0.04032	-0.00333	-0.01207	-0.01379	0.02046	-0.01554	-0.00618
1817	-0.02687	-0.00161	0.00405	-0.02806	-0.01486	-0.00744	-0.01971	-0.00465	-0.01132	-0.00438
1818	-0.02676	-0.00397	0.00545	-0.02618	-0.01307	-0.00763	-0.01809	-0.005	-0.0118	-0.00571
1822	-0.02656	-0.01818	0.01499	-0.01023	0.00073	-0.00713	-0.00358	-0.00191	-0.01328	-0.00759
1824	-0.02898	-0.02362	0.02151	-0.00011	0.00292	-0.00243	0.00189	-0.00096	-0.0116	-0.00562
1826	-0.03023	-0.02557	0.02432	0.00445	0.00343	3e-05	0.00416	-0.00016	-0.01023	-0.00352
1828	-0.02901	-0.02797	0.0242	0.00793	0.00848	-0.00272	0.00805	-0.00079	-0.00929	0.00119
1830	-0.02831	-0.02982	0.02431	0.01104	0.01261	-0.00505	0.01131	-0.0015	-0.00849	0.00672
1832	-0.02811	-0.03183	0.0252	0.01521	0.01642	-0.00624	0.01502	-0.00129	-0.00681	0.01358
1833	-0.02798	-0.03361	0.02602	0.01921	0.01975	-0.00714	0.01829	-0.00103	-0.00478	0.02056
1834	-0.02761	-0.03389	0.02561	0.01952	0.02078	-0.00823	0.01871	-0.00184	-0.00471	0.02187
1835	-0.02752	-0.03405	0.02554	0.01981	0.02114	-0.0085	0.01891	-0.00206	-0.00453	0.02252
1836	-0.02723	-0.0342	0.02519	0.01988	0.02186	-0.00935	0.01914	-0.0027	-0.0046	0.02332
1837	-0.02673	-0.03432	0.0245	0.0197	0.02278	-0.01071	0.01923	-0.00384	-0.00479	0.02407
1838	-0.01861	0.04104	-0.02384	0.02747	0.01212	0.00197	0.01587	0.01073	-0.02073	0.00271
1844	-0.02005	0.03932	-0.02389	0.02275	0.00708	-0.00073	0.01453	0.00903	-0.01206	0.00506
1846	-0.02049	0.03774	-0.02303	0.0185	0.00456	-0.00146	0.01203	0.00734	-0.00835	0.00859
1847	-0.02036	0.03686	-0.02224	0.01612	0.00411	-0.00115	0.01034	0.0067	-0.00788	0.01112
1849	-0.02118	0.03508	-0.02141	0.01185	0.00085	-0.00241	0.0077	0.00481	-0.00461	0.0134
1852	-0.02322	0.03103	-0.01937	0.00327	-0.00624	-0.00515	0.0017	0.00062	-0.00017	0.01608
1854	-0.02341	0.02587	-0.01533	-0.00771	-0.00937	-0.00488	-0.00594	-0.00136	-0.00045	0.02112
1855	-0.02363	0.0234	-0.01331	-0.01248	-0.011	-0.00469	-0.00966	-0.00279	-9e-04	0.02284
1856	-0.02437	0.02102	-0.01166	-0.01627	-0.01346	-0.0053	-0.01276	-0.00447	-0.00091	0.02239
1859	-0.02569	0.01707	-0.00876	-0.021	-0.0171	-0.00604	-0.01729	-0.00745	-0.00184	0.01945
1861	-0.02689	0.01347	-0.00598	-0.02339	-0.01965	-0.00626	-0.02017	-0.00985	-0.00296	0.01513
1862	-0.02691	0.01186	-0.00488	-0.02458	-0.01941	-0.0064	-0.02057	-0.00914	-0.00398	0.01305
1864	-0.02807	0.00547	4e-05	-0.02612	-0.02032	-0.00609	-0.02234	-0.01042	-0.00666	0.00446
1865	-0.02772	0.00285	0.00165	-0.02713	-0.01863	-0.00641	-0.02171	-0.00831	-0.0084	0.001
1867	-0.0282	-0.0018	0.00524	-0.02572	-0.01738	-0.00565	-0.02085	-0.00855	-0.00999	-0.00406
1869	-0.02773	-0.00488	0.00691	-0.02415	-0.01429	-0.00621	-0.01838	-0.0072	-0.01116	-0.00608
1874	-0.03044	-0.02376	0.02344	0.0016	0.00059	0.00077	0.00141	-0.00053	-0.01051	-0.00608
1875	-0.03085	-0.0252	0.02489	0.00442	0.00184	0.00152	0.00335	9e-05	-0.00989	-0.00444
1878	-0.03138	-0.02778	0.02734	0.00977	0.00457	0.0029	0.00743	0.00225	-0.00793	-0.00027
1883	-0.02864	-0.03343	0.02688	0.01939	0.01849	-0.00543	0.01806	0.00024	-0.00457	0.01956
1884	-0.02848	-0.03381	0.02684	0.02009	0.0195	-0.00612	0.01878	-0.00013	-0.00438	0.0213
1886	-0.02832	-0.03411	0.02678	0.02061	0.0203	-0.00668	0.01935	-0.00036	-0.00419	0.02261
1887	-0.02792	-0.03424	0.02624	0.02053	0.02114	-0.00784	0.01951	-0.00131	-0.00436	0.02342
1889	-0.02033	0.04127	-0.02562	0.02851	0.0084	-0.00135	0.01849	0.01091	-0.01472	-0.00202
1890	-0.02034	0.04116	-0.02554	0.02819	0.00824	-0.00139	0.0183	0.01077	-0.01433	-0.00181
1892	-0.02061	0.04059	-0.02535	0.02659	0.00702	-0.00189	0.01754	0.01012	-0.01224	-0.00053
1896	-0.02161	0.03823	-0.02426	0.02025	0.00237	-0.00353	0.01375	0.007	-0.00569	0.00458
1898	-0.02257	0.03659	-0.02359	0.01627	-0.00121	-0.00499	0.01121	0.00473	-0.00189	0.00683
1900	-0.02314	0.03452	-0.02224	0.01132	-0.00406	-0.00562	0.0076	0.0025	1e-04	0.01036
1901	-0.02324	0.03324	-0.02119	0.00834	-0.00506	-0.0055	0.00528	0.0015	0.00012	0.01272
1903	-0.02634	0.02881	-0.01879	-0.00024	-0.01509	-0.00888	-0.00287	-0.0071	0.00533	0.01544
1905	-0.02626	0.02627	-0.01657	-0.00538	-0.016	-0.00821	-0.00673	-0.00795	0.00413	0.018
1908	-0.02631	0.01842	-0.0097	-0.01837	-0.01836	-0.00618	-0.01677	-0.00995	-0.00033	0.01986
1909	-0.02701	0.01623	-0.00807	-0.02064	-0.02018	-0.00647	-0.01899	-0.01142	-9e-04	0.01781
1913	-0.02829	0.00888	-0.00224	-0.02478	-0.02203	-0.00588	-0.0227	-0.01266	-0.00428	0.00876
1916	-0.0293	0.0014	0.0037	-0.02467	-0.02145	-0.00466	-0.02317	-0.01331	-0.00738	-5e-04
1917	-0.02897	-0.00133	0.00545	-0.02466	-0.0193	-0.00476	-0.0219	-0.01129	-0.00896	-0.00343
1923	-0.03062	-0.02278	0.02298	0.00038	-0.00081	0.00107	9e-05	-0.00089	-0.01053	-0.00664
1924	-0.03159	-0.02423	0.02523	0.00354	-0.00076	0.0034	0.00164	0.00032	-0.00952	-0.00611
1929	-0.03241	-0.02849	0.02928	0.01221	0.00391	0.00567	0.00855	0.00451	-0.00645	0.00054
1932	-0.03136	-0.0308	0.0293	0.01612	0.00934	0.00286	0.01299	0.00461	-0.00499	0.0077
1933	-0.02992	-0.03343	0.02885	0.02075	0.01632	-0.00147	0.01824	0.00374	-0.00303	0.01832
1934	-0.02969	-0.0337	0.02864	0.02111	0.0172	-0.0023	0.01871	0.00316	-0.00301	0.01962
1937	-0.02857	-0.03418	0.02721	0.02108	0.01996	-0.00583	0.01952	0.00047	-0.00368	0.02259
1940	-0.02158	0.04144	-0.0269	0.02939	0.0055	-0.00395	0.02043	0.01081	-0.00971	-0.00644
1942	-0.0219	0.0409	-0.02673	0.0279	0.00417	-0.00452	0.01964	0.01	-0.00765	-0.00529
1945	-0.02278	0.03943	-0.02622	0.02402	0.00062	-0.00601	0.01736	0.00769	-0.0027	-0.00263
1948	-0.02389	0.03691	-0.02481	0.01773	-0.00413	-0.00745	0.01274	0.00383	0.00185	0.00236
1949	-0.02392	0.03602	-0.024	0.01547	-0.00483	-0.00722	0.01081	0.0028	0.00184	0.00485
1950	-0.02422	0.03516	-0.02341	0.01346	-0.00618	-0.00749	0.00914	0.00153	0.00265	0.00647
1951	-0.02467	0.03377	-0.0225	0.01038	-0.00808	-0.00794	0.00679	8e-05	0.00352	0.0082
