gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
2237	1.05969	1.90026	1.22608	1.03437	1.77644	1.25191	1.17603	1.21728	1.40027	1.11518	1.29935	1.14084	1.37338	1.23245	1.02086	1.06544	1.52335	1.13144	1.8184	1.15798	1.23837	1.02936	0.956	1.49871	1.2019	1.06622	1.08467	0.92314	1.37336	1.75474	1.58924	1.1514	1.62525	1.03961	1.21971	1.18753	1.63207	1.26109	1.6102	1.15578	1.16191	1.1576	1.74092	1.73899	1.2078	1.22274	1.4057	0.99016	1.62256	1.24937	1.13664	1.50752	1.31989	1.09512	1.39841	1.1061	1.69399	1.67366	1.372	1.02812	1.26391	1.28752	1.8342	1.70254	1.35351	1.29087	1.05123	1.60171	1.29808	1.35396	1.44848	1.69971	1.14327	1.32987	0.97226	1.42962	1.57864	1.45672	1.27126	0.96162	1.05688	1.60605	1.07216	1.28568	1.07563	1.73888	1.65269	1.61044	0.91042	1.23514	1.10679	1.14173	1.14378	1.41269	1.04576	0.9843	1.55047	1.3626	1.50614	1.54763
2240	1.15175	1.89969	1.01545	1.13193	1.73165	0.97117	1.1844	1.35816	1.5642	1.16238	1.24075	1.30422	1.48222	1.38356	1.09481	1.32606	1.56455	1.21699	1.80594	1.16414	1.38951	1.11309	1.14993	1.48767	1.15545	1.15267	1.21043	0.90174	1.58539	1.64956	1.74484	1.26902	1.69667	1.19398	1.34354	1.31189	1.72376	1.11241	1.80831	1.18108	1.2046	1.15929	1.42832	2.0436	0.98816	1.18013	1.46066	0.94695	1.88275	1.24299	1.18824	1.53194	1.42843	1.3073	1.37123	1.04385	1.62684	1.88992	1.4491	1.17929	1.35901	1.30891	1.71377	1.58158	1.10115	1.29226	1.13142	1.45032	1.1941	1.51012	1.57187	1.89802	1.11191	1.47704	0.95759	1.20713	1.45796	1.45149	1.34554	0.97852	1.25225	1.63589	1.07758	1.21336	0.94808	1.62509	1.63247	1.59826	0.846	1.26228	1.24416	1.08828	1.01687	1.34883	1.14528	0.92464	1.21002	1.42891	1.40014	1.38417
2242	1.17918	1.90517	1.04103	1.16867	1.69968	0.92928	1.15078	1.35177	1.52246	1.16489	1.22218	1.26835	1.51508	1.38805	1.10836	1.31091	1.54351	1.219	1.80064	1.16645	1.31189	1.06486	1.08038	1.53428	1.14204	1.13689	1.238	0.87624	1.57766	1.70198	1.74618	1.34734	1.6415	1.21623	1.3227	1.33275	1.64915	1.10394	1.76809	1.18881	1.21579	1.11715	1.4584	1.99641	0.99025	1.16385	1.43699	0.94514	1.83413	1.25582	1.2007	1.52332	1.46753	1.25603	1.3968	1.07346	1.66819	1.88118	1.43582	1.14971	1.39222	1.35447	1.74507	1.60384	1.10759	1.28983	1.1077	1.48238	1.21179	1.59291	1.55081	1.77286	1.13925	1.42922	0.95085	1.1935	1.45215	1.4695	1.31846	0.95533	1.329	1.5981	1.10775	1.19191	1.03693	1.64976	1.5577	1.63813	0.88178	1.30176	1.24458	1.08337	1.02479	1.34714	1.17563	0.92273	1.31473	1.43336	1.42158	1.364
2244	1.08145	1.8856	1.01281	1.14008	1.7746	1.00193	1.11382	1.32247	1.65618	1.15841	1.26336	1.25539	1.5048	1.43905	1.08989	1.35707	1.53606	1.22684	1.79564	1.19564	1.2921	1.07272	1.16952	1.49111	1.14411	1.18313	1.2144	0.88774	1.6016	1.72358	1.73977	1.31486	1.63728	1.16511	1.38473	1.27967	1.62941	1.16412	1.77749	1.09985	1.1639	1.04925	1.45085	2.017	0.96556	1.21289	1.48369	0.91109	1.81112	1.27297	1.24853	1.584	1.40764	1.29568	1.38592	1.10399	1.59971	1.93051	1.48259	1.20075	1.35547	1.26799	1.77696	1.62748	1.09069	1.30004	1.0314	1.46145	1.20877	1.6325	1.58585	1.85808	1.09377	1.35597	0.94364	1.19444	1.53672	1.4236	1.30219	0.919	1.27503	1.59315	1.12124	1.2197	0.9912	1.61062	1.64531	1.66612	0.83284	1.32965	1.24709	1.04779	1.06929	1.32914	1.15861	0.90266	1.34101	1.4849	1.42622	1.38125
2245	1.12037	1.91478	1.0503	1.16739	1.72928	1.00677	1.13579	1.34019	1.59712	1.20316	1.26911	1.27299	1.4903	1.4106	1.12625	1.34708	1.56739	1.24496	1.84181	1.25518	1.2889	1.11616	1.09195	1.51538	1.17378	1.18617	1.25217	0.95168	1.60772	1.76198	1.81816	1.32447	1.62923	1.15494	1.34591	1.36718	1.60729	1.1608	1.77375	1.13384	1.14101	1.09117	1.46954	2.04113	0.95748	1.21291	1.47502	0.93505	1.81659	1.27142	1.25291	1.56701	1.47917	1.29264	1.40295	1.07498	1.60356	1.92639	1.46195	1.19397	1.38635	1.25452	1.78127	1.58314	1.13522	1.29229	1.05978	1.48389	1.2363	1.55553	1.54971	1.80905	1.07763	1.41901	0.90682	1.17684	1.53895	1.39878	1.3133	0.92882	1.26699	1.63123	1.12912	1.22178	1.0289	1.62896	1.54575	1.6564	0.88948	1.32603	1.23657	0.98504	1.04354	1.3432	1.10672	0.93703	1.29553	1.46922	1.41701	1.40613
2246	1.15064	1.96526	1.05673	1.16592	1.69295	1.05423	1.14881	1.3152	1.5716	1.14765	1.27784	1.24705	1.46269	1.36579	1.16224	1.32722	1.56471	1.24036	1.85476	1.21646	1.29314	1.08896	1.15146	1.52923	1.24437	1.16778	1.22894	0.96125	1.61849	1.73821	1.79296	1.28767	1.67808	1.20838	1.34061	1.39808	1.62648	1.13993	1.77784	1.11458	1.11747	1.12978	1.47285	2.02097	0.96918	1.23031	1.44635	0.92549	1.83203	1.27427	1.2661	1.58124	1.4416	1.27032	1.36852	1.05516	1.6024	1.92355	1.41906	1.19255	1.34673	1.26043	1.74557	1.58604	1.16468	1.29753	1.04984	1.48541	1.23378	1.5262	1.5923	1.80408	1.12663	1.35183	0.91037	1.18658	1.54431	1.44297	1.29846	0.92349	1.25909	1.61691	1.14812	1.22765	1.0371	1.57691	1.50251	1.71963	0.88037	1.32107	1.21675	1.01093	1.04137	1.35187	1.13623	0.93452	1.29493	1.45124	1.42805	1.44351
2250	1.13778	1.91727	0.98266	1.16054	1.74001	1.09123	1.21727	1.34559	1.61821	1.12821	1.26361	1.19205	1.40003	1.37806	1.12822	1.28811	1.58683	1.22291	1.84313	1.21089	1.23902	1.01667	1.14527	1.50166	1.29253	1.15278	1.20922	0.86618	1.54371	1.65252	1.77387	1.29034	1.69299	1.24252	1.37075	1.34214	1.54363	1.1922	1.78543	1.20052	1.14031	1.15696	1.55187	1.97045	1.10542	1.1455	1.38265	0.91471	1.8361	1.292	1.18795	1.58943	1.48133	1.27402	1.34504	1.00749	1.51381	1.79063	1.39051	1.21663	1.43485	1.27151	1.75572	1.67608	1.04977	1.29046	0.9933	1.5378	1.20456	1.42955	1.54729	1.73295	1.05601	1.4039	0.86292	1.21623	1.48716	1.37273	1.39721	0.9887	1.34158	1.6194	1.18456	1.30416	1.11761	1.56884	1.60674	1.60611	0.87629	1.31583	1.15669	1.13166	1.05431	1.4174	1.2077	1.01518	1.27422	1.38234	1.49394	1.46678
2251	1.17206	1.92139	1.12055	1.06921	1.65793	1.09024	1.16969	1.38046	1.55502	1.19442	1.31487	1.20168	1.50417	1.39624	1.13903	1.3033	1.55269	1.22793	1.81245	1.19129	1.2145	1.04731	1.14963	1.48335	1.23599	1.26746	1.17287	0.89474	1.49402	1.61947	1.78707	1.29253	1.72012	1.18876	1.35405	1.31117	1.5872	1.09687	1.68996	1.16003	1.17642	1.16891	1.55785	1.99066	1.01084	1.15506	1.42362	0.94269	1.80191	1.35726	1.30991	1.61304	1.48116	1.30677	1.3368	1.0147	1.55164	1.84242	1.40235	1.20481	1.36038	1.23262	1.72664	1.6485	1.1363	1.25316	1.01053	1.52251	1.17326	1.39729	1.51295	1.7582	1.08562	1.35603	0.89168	1.12023	1.58552	1.39336	1.3502	0.874	1.30263	1.58487	1.22301	1.29087	0.98288	1.56032	1.50623	1.64168	0.88746	1.27164	1.17085	1.06001	1.04692	1.42343	1.13276	1.10061	1.29964	1.44737	1.4644	1.50051
2252	1.14102	1.90988	1.07377	1.1243	1.66852	1.09871	1.17717	1.33896	1.53583	1.16884	1.31007	1.19566	1.48691	1.37565	1.13773	1.27547	1.55977	1.23026	1.8661	1.19451	1.24055	1.05765	1.15402	1.49597	1.22999	1.25197	1.15975	0.8977	1.50336	1.58283	1.7728	1.28001	1.73405	1.19099	1.3612	1.31101	1.56067	1.1488	1.64041	1.19596	1.11981	1.17029	1.52991	1.97624	1.02235	1.13776	1.37354	0.92504	1.83772	1.30113	1.21072	1.56468	1.42523	1.29435	1.32799	1.0589	1.5614	1.78425	1.41692	1.21161	1.34863	1.20336	1.73505	1.67446	1.13098	1.27491	1.01736	1.49111	1.18141	1.40895	1.50705	1.789	1.06211	1.37317	0.89162	1.12227	1.56809	1.37245	1.32276	0.88722	1.28995	1.60166	1.2095	1.32811	1.02875	1.53518	1.52243	1.63787	0.86854	1.25486	1.17924	1.11168	1.02262	1.38338	1.15017	1.06612	1.27907	1.42777	1.51535	1.46842
2253	1.14284	1.86202	1.06921	1.09702	1.70759	1.12506	1.15503	1.32769	1.55545	1.15234	1.28891	1.16322	1.47512	1.37994	1.12999	1.30675	1.53475	1.19931	1.81114	1.22762	1.3034	1.07416	1.13533	1.54044	1.25385	1.22193	1.17256	0.90704	1.49979	1.55487	1.73919	1.30499	1.73916	1.19212	1.37401	1.31121	1.54367	1.13178	1.66779	1.18027	1.1584	1.15017	1.55799	1.92373	1.04064	1.17661	1.36744	0.94554	1.83667	1.28314	1.16546	1.5813	1.4686	1.27036	1.33142	1.04138	1.50696	1.75641	1.39557	1.21345	1.34868	1.23011	1.72081	1.64844	1.17021	1.29388	1.03011	1.52168	1.20037	1.39295	1.51136	1.77573	1.05597	1.40297	0.87208	1.16766	1.556	1.35083	1.31803	0.90588	1.28957	1.60119	1.21875	1.27041	1.06643	1.5807	1.55564	1.64036	0.84006	1.30535	1.19523	1.11637	1.0285	1.3434	1.1908	1.03095	1.28355	1.41012	1.52965	1.47865
2258	1.11031	1.80407	1.12256	1.08294	1.81073	1.14959	1.22469	1.32523	1.57829	1.16264	1.31384	1.18952	1.46312	1.30254	1.11597	1.27138	1.48896	1.24239	1.80352	1.17301	1.33751	1.08593	1.03736	1.73396	1.26951	1.21784	1.16737	0.95405	1.56843	1.48232	1.69209	1.28411	1.74974	1.16093	1.32647	1.28454	1.61505	1.07889	1.62347	1.20069	1.18098	1.10893	1.59124	1.95881	1.07558	1.21796	1.41088	0.98632	1.83864	1.23818	1.10294	1.53484	1.41596	1.20357	1.29025	1.09726	1.49803	1.73292	1.29962	1.12379	1.30182	1.24869	1.70397	1.60146	1.23697	1.23955	1.0232	1.42169	1.19909	1.30738	1.50843	1.74272	1.01141	1.35938	0.87215	1.237	1.52965	1.40645	1.35322	0.9124	1.31718	1.59835	1.15743	1.20102	1.12268	1.56967	1.65304	1.57755	0.86784	1.38728	1.20071	1.04694	0.98894	1.27975	1.20922	0.95923	1.31791	1.35147	1.47702	1.57147
2259	1.10151	1.8177	1.14686	1.09549	1.8142	1.12532	1.19986	1.32371	1.54066	1.15385	1.30953	1.15961	1.37983	1.31066	1.11324	1.24933	1.48408	1.2064	1.85471	1.14838	1.30568	1.10742	1.04479	1.70505	1.31007	1.19896	1.17233	0.93807	1.54235	1.44128	1.70829	1.29294	1.74628	1.15873	1.36552	1.2549	1.56831	1.11452	1.59326	1.21418	1.19989	1.10807	1.55224	1.97152	1.04612	1.23131	1.38813	1.0106	1.80798	1.26457	1.06673	1.53803	1.42409	1.20601	1.33346	1.10231	1.53249	1.7147	1.32117	1.12238	1.25534	1.2178	1.7135	1.60565	1.24302	1.2858	1.05388	1.39008	1.18165	1.29445	1.51326	1.72431	1.00402	1.37468	0.88394	1.24236	1.57087	1.43138	1.35617	0.90014	1.28746	1.63226	1.16876	1.22043	1.13276	1.59887	1.64036	1.56431	0.85272	1.39955	1.23835	1.01205	1.06847	1.3028	1.22892	0.92338	1.35973	1.34985	1.4493	1.54148
2260	1.10003	1.75654	1.14688	1.1616	1.79183	1.16187	1.22281	1.29254	1.56553	1.14032	1.28651	1.15069	1.35813	1.32164	1.09411	1.25131	1.4819	1.19792	1.88154	1.22178	1.30875	1.09579	1.02855	1.68218	1.31682	1.17075	1.16515	0.90625	1.57202	1.46106	1.71434	1.27491	1.75425	1.15488	1.33476	1.2641	1.53837	1.09632	1.58179	1.19728	1.19644	1.08409	1.54497	1.97688	1.02773	1.18701	1.37834	1.02149	1.81169	1.23845	1.07966	1.54924	1.41944	1.16601	1.35848	1.08669	1.5583	1.70961	1.33299	1.1475	1.23544	1.22314	1.7055	1.58545	1.23506	1.29458	1.0578	1.40645	1.1644	1.30846	1.51679	1.69959	1.00282	1.40017	0.86255	1.19979	1.56318	1.4454	1.37873	0.87988	1.27127	1.64835	1.16031	1.20473	1.13013	1.58333	1.67774	1.5658	0.8643	1.37599	1.25129	1.01641	1.07472	1.32157	1.21912	0.91764	1.32094	1.34479	1.43848	1.52979
2261	1.10484	1.77651	1.17563	1.18128	1.80939	1.18041	1.20956	1.25577	1.52762	1.13431	1.30005	1.13762	1.35531	1.3318	1.07981	1.27986	1.4577	1.16614	1.86634	1.24949	1.29095	1.10124	1.01316	1.69712	1.32696	1.17032	1.18924	0.96094	1.54615	1.4825	1.67862	1.2941	1.73936	1.16904	1.328	1.27705	1.58125	1.12281	1.5987	1.16061	1.19013	1.068	1.54692	1.98429	1.03693	1.16759	1.42505	1.06275	1.80348	1.2137	1.06092	1.5022	1.39504	1.18258	1.34448	1.08421	1.56615	1.68712	1.33352	1.16845	1.23566	1.25883	1.70405	1.59125	1.23219	1.28704	1.06956	1.40218	1.16912	1.31368	1.51337	1.69619	1.03529	1.39405	0.84499	1.19332	1.56674	1.48245	1.3913	0.88476	1.24191	1.64378	1.1711	1.24098	1.12426	1.62834	1.66612	1.53442	0.90894	1.36749	1.24304	1.03186	1.07183	1.40444	1.18415	0.93225	1.33376	1.33528	1.44097	1.53109
2262	1.1346	1.78879	1.16693	1.16805	1.81999	1.19119	1.25496	1.28801	1.52258	1.12841	1.28202	1.15766	1.38704	1.35288	1.07625	1.24884	1.47248	1.17507	1.85609	1.20505	1.31542	1.07261	1.02617	1.69584	1.2883	1.18606	1.18588	0.96639	1.53307	1.52569	1.64004	1.28538	1.71002	1.17332	1.33099	1.26746	1.53872	1.11377	1.58666	1.17459	1.21602	1.07947	1.5309	1.98806	1.07017	1.18345	1.45026	1.06041	1.85167	1.22286	1.05177	1.46605	1.41318	1.16888	1.3362	1.10671	1.55382	1.69054	1.32079	1.18879	1.24904	1.22148	1.72288	1.59149	1.24608	1.289	1.07534	1.40627	1.14557	1.29956	1.53008	1.74395	1.00587	1.37656	0.85614	1.19972	1.60725	1.47103	1.39111	0.91113	1.28348	1.62604	1.18098	1.26307	1.12566	1.65576	1.64543	1.5213	0.88349	1.36339	1.27629	1.05016	1.10823	1.41246	1.17554	0.92267	1.36234	1.34652	1.42084	1.54481
2263	1.05766	1.78336	1.18694	1.1473	1.77244	1.1758	1.25817	1.2978	1.52144	1.14354	1.23411	1.18518	1.36618	1.33608	1.06428	1.25854	1.46871	1.14766	1.82603	1.23288	1.31089	1.0665	1.04311	1.67969	1.27711	1.17723	1.18525	0.97024	1.52909	1.51296	1.62115	1.29833	1.69938	1.14917	1.31496	1.27401	1.53146	1.0919	1.5737	1.19326	1.18834	1.08145	1.59419	1.94661	1.07967	1.21157	1.45383	1.05523	1.87208	1.27602	1.07088	1.50548	1.42023	1.18211	1.35703	1.10412	1.60166	1.74375	1.33321	1.20255	1.25922	1.21214	1.76002	1.58356	1.27964	1.30261	1.11536	1.44428	1.16656	1.26958	1.50821	1.7058	1.02321	1.37819	0.8409	1.22431	1.60915	1.43847	1.39474	0.91916	1.28384	1.55107	1.13732	1.28283	1.08787	1.64342	1.64765	1.53059	0.85636	1.35298	1.25141	1.04648	1.1369	1.39936	1.21219	0.92996	1.38016	1.32045	1.41103	1.48324
2266	1.12731	1.77842	1.17598	1.14278	1.67898	1.25935	1.21552	1.24707	1.46303	1.20247	1.28579	1.17546	1.4197	1.34454	0.99917	1.32071	1.40315	1.10802	1.67113	1.26857	1.29959	1.04313	1.01676	1.67613	1.32438	1.11966	1.21732	1.00749	1.45619	1.38155	1.5546	1.32636	1.67298	1.14388	1.35986	1.26604	1.37513	1.06346	1.56242	1.19433	1.15213	1.14848	1.53799	1.76426	1.04755	1.23588	1.48118	1.04651	1.75655	1.20346	1.14294	1.54485	1.38584	1.16174	1.37329	1.13054	1.66549	1.65263	1.29377	1.20056	1.24085	1.26219	1.79004	1.50956	1.34365	1.27521	1.16995	1.4422	1.2202	1.27068	1.54431	1.63849	1.07584	1.29859	0.85371	1.2115	1.58648	1.4968	1.38124	0.94974	1.25224	1.43773	1.21847	1.33618	1.04716	1.59753	1.6555	1.51042	0.88457	1.28082	1.17508	0.9865	1.21811	1.36787	1.14427	1.01519	1.41469	1.28411	1.50535	1.35623
2267	1.1255	1.71895	1.2578	1.13585	1.62606	1.32136	1.23914	1.21143	1.49511	1.27631	1.2286	1.1549	1.38965	1.30116	1.02521	1.35701	1.35551	1.09336	1.57699	1.31105	1.24926	1.07365	1.02962	1.70691	1.35256	1.06996	1.21413	1.03067	1.3935	1.31162	1.47669	1.35181	1.66523	1.13629	1.34746	1.26588	1.3306	1.07569	1.48046	1.18413	1.11895	1.2262	1.55215	1.62035	1.02811	1.27911	1.50394	1.10616	1.71716	1.14556	1.1519	1.59538	1.39693	1.15639	1.32719	1.12054	1.65304	1.60402	1.29641	1.17277	1.2353	1.29217	1.70628	1.4768	1.3937	1.3179	1.2202	1.50241	1.23948	1.22525	1.48364	1.56794	1.0953	1.2656	0.90077	1.25939	1.61919	1.52891	1.34026	0.98959	1.24871	1.36026	1.24551	1.37425	1.04088	1.57472	1.64654	1.47327	0.91269	1.27932	1.15777	0.99445	1.28961	1.35412	1.12085	1.03034	1.43304	1.28025	1.49511	1.3003
2271	1.12315	1.59521	1.30368	1.24406	1.50177	1.43743	1.21276	1.13706	1.64725	1.42802	1.21419	1.07793	1.39538	1.2396	1.14991	1.36517	1.20166	1.0564	1.45932	1.36232	1.25913	1.07703	0.99014	1.65289	1.38496	1.11511	1.26495	1.10186	1.28329	1.29328	1.39917	1.41645	1.67628	1.12822	1.39137	1.23874	1.27348	1.06843	1.3659	1.27777	1.01259	1.35152	1.61895	1.36539	0.96985	1.32834	1.52958	1.24324	1.52096	1.07803	1.09457	1.66152	1.35434	1.18427	1.29003	1.07143	1.62362	1.46525	1.23334	1.18059	1.2256	1.36186	1.53649	1.41176	1.50678	1.40514	1.32435	1.56741	1.43646	1.16004	1.40287	1.33001	1.1175	1.23491	1.05716	1.26941	1.64976	1.5812	1.28662	0.98258	1.27057	1.23485	1.32715	1.30458	1.02474	1.46529	1.56614	1.42021	1.11456	1.21647	1.09924	1.06002	1.42328	1.22459	1.08174	1.12863	1.45752	1.22114	1.39431	1.17001
2274	1.11767	1.73879	1.22022	1.07192	1.60932	1.33651	1.10501	1.18264	1.5777	1.22478	1.2439	1.12462	1.36521	1.2436	1.07887	1.24066	1.31365	1.0045	1.70329	1.27318	1.24829	1.06941	1.04853	1.62698	1.36558	1.22169	1.14867	1.054	1.3612	1.43689	1.46359	1.37487	1.63812	1.07522	1.3485	1.21459	1.47899	1.16204	1.55101	1.20763	1.16815	1.20823	1.63201	1.48988	1.02729	1.27359	1.32968	1.09518	1.70054	1.22891	1.05895	1.58052	1.44654	1.15626	1.26428	1.11204	1.60525	1.59638	1.39593	1.18757	1.24032	1.24207	1.75265	1.56083	1.3715	1.35971	1.09503	1.49475	1.32225	1.24225	1.3653	1.5411	1.09999	1.24276	0.95674	1.33224	1.49545	1.60192	1.29173	0.98641	1.26728	1.39486	1.18754	1.39024	1.07076	1.5881	1.6517	1.49856	1.00319	1.21523	1.17446	0.98698	1.25908	1.37354	1.12405	1.01403	1.36289	1.37462	1.49739	1.36281
2276	1.06419	1.77354	1.24267	1.02761	1.74851	1.30619	1.11862	1.32061	1.49647	1.05767	1.12326	1.1107	1.39587	1.23858	1.05447	1.32993	1.37647	1.04514	1.7832	1.18063	1.34866	1.01491	1.05556	1.68785	1.4686	1.21766	1.19129	0.85872	1.47652	1.69121	1.71247	1.2794	1.67958	0.99564	1.25406	1.29038	1.65189	1.21002	1.8074	1.07183	1.20565	1.09746	1.69656	1.6854	1.07124	1.14652	1.31986	1.10642	1.64024	1.40324	1.05077	1.51474	1.44126	1.172	1.16683	0.99466	1.74117	1.63664	1.5509	1.11196	1.293	1.33427	1.84758	1.60852	1.21621	1.2356	1.17343	1.5352	1.31883	1.36056	1.42759	1.68701	1.09866	1.20773	0.84294	1.27514	1.37391	1.46902	1.49375	0.96372	1.25462	1.4466	1.0119	1.28353	1.17581	1.67963	1.74178	1.7143	0.89289	1.33785	1.20019	1.13075	1.11839	1.25353	1.00391	1.02972	1.42797	1.34719	1.4201	1.4729
2280	1.04925	1.7945	1.2254	0.94163	1.82295	1.25106	1.14469	1.29056	1.42409	1.06467	1.24698	1.16229	1.35603	1.28432	0.97444	1.18936	1.49051	1.1247	1.78473	1.17288	1.24651	1.07272	1.04952	1.62132	1.30581	1.07232	1.05433	0.89318	1.55801	1.61987	1.58573	1.18706	1.61209	1.06689	1.29026	1.19747	1.66249	1.2114	1.66324	1.17435	1.22808	1.12054	1.62842	1.78347	1.09005	1.11535	1.38968	1.02438	1.71708	1.28562	1.05398	1.51004	1.40805	1.19003	1.32676	1.07914	1.75438	1.68699	1.44299	1.0971	1.28866	1.23222	1.82762	1.69511	1.30442	1.29871	1.14152	1.56043	1.28356	1.33217	1.45569	1.67564	1.16168	1.32738	0.90876	1.28126	1.53639	1.47371	1.35886	1.01684	1.21362	1.46939	1.13923	1.31028	1.03828	1.63543	1.58776	1.5759	0.86597	1.28763	1.13052	1.09672	1.14001	1.47372	1.10394	0.98549	1.46343	1.36272	1.4865	1.52096
2281	1.02791	1.80862	1.24555	1.00045	1.84197	1.23912	1.14482	1.29244	1.43353	1.08241	1.22084	1.18246	1.37097	1.21843	1.01442	1.15743	1.48747	1.13426	1.79611	1.18548	1.23349	1.04924	1.05286	1.61438	1.26115	1.01675	1.05512	0.93177	1.53404	1.64425	1.59426	1.15661	1.63247	1.09715	1.25776	1.17831	1.65325	1.18515	1.66781	1.18175	1.24762	1.11202	1.62254	1.72882	1.08768	1.14722	1.43218	1.00192	1.71718	1.2876	1.08884	1.51021	1.41609	1.10143	1.34919	1.07665	1.73456	1.75658	1.41249	1.07007	1.27102	1.26656	1.83243	1.7199	1.31575	1.27726	1.13021	1.56094	1.30111	1.3416	1.41038	1.67133	1.15322	1.33451	0.88345	1.33856	1.55416	1.4355	1.3921	0.94389	1.20471	1.46875	1.15179	1.27597	1.02848	1.65395	1.58927	1.58572	0.87115	1.24602	1.11198	1.07009	1.17127	1.4563	1.08584	0.93895	1.48708	1.33322	1.45519	1.53422
2282	1.02094	1.82491	1.23237	0.97511	1.84281	1.22379	1.17809	1.27777	1.42902	1.06602	1.22505	1.16637	1.37838	1.23419	0.99076	1.15362	1.50485	1.14706	1.79442	1.17692	1.24644	1.04974	1.02415	1.61747	1.24396	1.04305	1.07166	0.94216	1.48155	1.67508	1.58708	1.17992	1.66832	1.10757	1.26495	1.17007	1.66087	1.18832	1.67797	1.16944	1.24803	1.13116	1.63193	1.74008	1.0774	1.16738	1.44994	0.98294	1.67012	1.25682	1.09738	1.50288	1.39412	1.10269	1.34338	1.0835	1.73721	1.74934	1.40034	1.08427	1.25769	1.26141	1.83548	1.72739	1.29413	1.25892	1.14491	1.53912	1.27364	1.35697	1.38792	1.67453	1.16016	1.31276	0.91325	1.34729	1.56553	1.46512	1.37189	0.92203	1.18892	1.47024	1.17053	1.26633	1.03203	1.67957	1.62976	1.57445	0.868	1.24475	1.10287	1.10999	1.17047	1.4662	1.10042	0.92245	1.48049	1.31459	1.47904	1.55427
2284	1.031	1.8609	1.17368	1.03229	1.76475	1.21237	1.17522	1.16904	1.487	1.10338	1.20035	1.15071	1.41352	1.17938	1.05613	1.14162	1.39225	1.12476	1.78475	1.12879	1.21648	1.0401	0.98532	1.60326	1.20499	1.03579	1.03696	0.89872	1.4338	1.73494	1.5814	1.15712	1.6265	1.06434	1.26128	1.2294	1.66034	1.2346	1.59708	1.13336	1.29973	1.20267	1.70123	1.7473	1.20781	1.1833	1.4822	1.01451	1.63272	1.32281	1.14493	1.45684	1.39056	1.09957	1.35267	1.13399	1.67084	1.689	1.32992	1.07743	1.30842	1.2783	1.83346	1.7721	1.29855	1.27005	1.09115	1.62224	1.27598	1.34978	1.40427	1.72285	1.11834	1.40342	0.89402	1.33329	1.56918	1.46779	1.37325	0.99322	1.14468	1.53703	1.06463	1.28402	1.0603	1.74373	1.62479	1.62455	0.84138	1.21926	1.06464	1.05831	1.10278	1.44304	1.07512	0.96586	1.52314	1.35687	1.47151	1.57133
2285	1.05349	1.86287	1.20511	1.03718	1.75692	1.22151	1.13451	1.22901	1.39963	1.06133	1.2201	1.12768	1.40732	1.1974	0.96195	1.16305	1.45151	1.12816	1.81903	1.17121	1.23196	1.00535	0.93972	1.5725	1.17385	1.07445	1.0758	0.86953	1.47256	1.73398	1.57326	1.11943	1.65392	1.06703	1.25721	1.19494	1.61335	1.19918	1.63605	1.11802	1.22818	1.18495	1.6622	1.74754	1.19519	1.17864	1.42602	1.0068	1.67771	1.27827	1.06291	1.53801	1.36026	1.06189	1.35847	1.11816	1.70361	1.71506	1.37628	1.07373	1.23728	1.25502	1.82777	1.71303	1.30525	1.23565	1.13317	1.58887	1.23787	1.35063	1.41741	1.6932	1.17013	1.31136	0.95111	1.35338	1.58796	1.44784	1.3464	0.9764	1.09356	1.52385	1.09239	1.27963	1.07539	1.73046	1.61717	1.65062	0.83106	1.2338	1.10624	1.09459	1.10417	1.44612	1.10932	0.97114	1.44668	1.3014	1.49675	1.58626
2286	1.01421	1.87367	1.20257	1.0609	1.77237	1.25571	1.12301	1.19679	1.39803	1.07968	1.23759	1.13261	1.39912	1.17902	0.97219	1.12231	1.49407	1.10013	1.81685	1.16711	1.24285	1.00097	0.94507	1.57743	1.22347	1.10103	1.05865	0.86236	1.41733	1.75617	1.55408	1.14363	1.61884	1.01614	1.26243	1.21412	1.60839	1.2098	1.65235	1.12584	1.21105	1.19611	1.67652	1.70877	1.18279	1.21604	1.40663	1.00919	1.67893	1.26773	1.08521	1.56448	1.3259	1.07021	1.37981	1.15065	1.71377	1.72878	1.3838	1.06945	1.23399	1.2838	1.8161	1.70717	1.3343	1.22635	1.08747	1.58746	1.20666	1.36085	1.41116	1.69575	1.17404	1.31239	0.98327	1.40638	1.5933	1.48858	1.32965	0.97307	1.07265	1.50751	1.12494	1.27853	1.1049	1.72506	1.64503	1.62864	0.80762	1.23548	1.13564	1.13009	1.11569	1.44553	1.08097	0.98154	1.44573	1.30921	1.49957	1.57407
