Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
1462	-0.01139	0.00048	-0.00467	0.0419	-0.02553	0.00311	-0.00123	-0.04808	-0.00463	0.0086
1463	-0.0112	0.00131	-0.00443	0.04228	-0.02578	0.00242	-0.00112	-0.04861	-0.00409	0.00983
1466	-0.01066	0.00399	-0.00384	0.04253	-0.02562	-9e-05	-0.00065	-0.04807	-0.00264	0.01328
1468	-0.00979	0.00548	-0.00361	0.04237	-0.02449	-0.0016	-0.00093	-0.04628	-0.00148	0.01421
1472	-0.0055	0.01376	-0.00239	0.0363	-0.01242	-0.0104	-0.00114	-0.02475	0.00197	0.01405
1473	-0.00296	0.02091	-0.00079	0.02915	-0.00089	-0.01753	-0.00027	-0.0039	0.00314	0.01284
1476	-0.0026	0.02418	-0.00017	0.02695	0.00502	-0.02096	0.00131	0.00307	0.00067	0.01151
1478	-0.00173	0.02862	0.00046	0.02456	0.0142	-0.02597	0.00308	0.01181	-0.00409	0.00787
1480	-0.00163	0.03112	0.00135	0.02294	0.01974	-0.02857	0.00377	0.01644	-0.0075	0.005
1482	-0.00132	0.03278	0.00173	0.02186	0.02372	-0.03035	0.00417	0.01951	-0.01005	0.00222
1483	-0.00175	0.03347	0.00259	0.02104	0.02524	-0.03061	0.00397	0.02021	-0.01117	0.00123
1485	-0.00133	0.0344	0.00239	0.02069	0.02769	-0.03198	0.00457	0.02233	-0.01294	-0.00081
1487	-0.00133	0.035	0.00262	0.02023	0.02917	-0.03256	0.00475	0.02333	-0.01408	-0.00209
1488	-0.00048	0.035	0.00139	0.02101	0.02948	-0.03358	0.00563	0.0245	-0.01431	-0.00248
1489	-0.01443	-0.03492	-0.01251	0.00959	0.03681	0.0308	-0.00411	0.01448	-0.03123	0.03086
1493	-0.01495	-0.03342	-0.01276	0.01009	0.03216	0.02886	-0.0045	0.01249	-0.02963	0.02138
1499	-0.01612	-0.02863	-0.01303	0.01298	0.01889	0.02469	-0.00528	0.00644	-0.02788	-0.00121
1500	-0.0162	-0.02734	-0.01268	0.01407	0.01562	0.02415	-0.00483	0.00508	-0.02754	-0.00531
1501	-0.01648	-0.02615	-0.01247	0.0147	0.0126	0.02323	-0.00431	0.00378	-0.02706	-0.00838
1502	-0.01663	-0.02452	-0.01206	0.01577	0.00869	0.02214	-0.00368	0.00192	-0.02616	-0.01204
1503	-0.01658	-0.02351	-0.01175	0.0166	0.00646	0.02155	-0.00345	0.00064	-0.02551	-0.01394
1505	-0.01746	-0.02127	-0.01155	0.01716	0.00146	0.01913	-0.00213	-0.00214	-0.02443	-0.01547
1506	-0.0176	-0.01986	-0.01113	0.01813	-0.00103	0.01804	-0.00141	-0.00436	-0.02349	-0.01475
1508	-0.01791	-0.01718	-0.01048	0.01989	-0.0058	0.01578	-0.00017	-0.00866	-0.02177	-0.01351
1509	-0.01301	-0.00157	-0.0054	0.03908	-0.02453	0.00451	-0.00014	-0.04417	-0.0073	0.00621
1510	-0.01256	-0.00038	-0.00501	0.04059	-0.02544	0.00369	-0.00027	-0.04679	-0.00635	0.0082
1511	-0.0123	0.00077	-0.00457	0.04163	-0.02631	0.00289	-0.00015	-0.04866	-0.00548	0.01004
1513	-0.01212	0.00198	-0.00415	0.0419	-0.02657	0.0019	1e-04	-0.04894	-0.00469	0.01175
1514	-0.01183	0.00304	-0.0039	0.04211	-0.02654	0.00094	0.00019	-0.0489	-0.004	0.01309
1515	-0.01168	0.00373	-0.00373	0.04212	-0.02642	3e-04	3e-04	-0.04861	-0.00362	0.01391
1518	-0.01083	0.00602	-0.00307	0.04127	-0.02462	-0.00181	0.00026	-0.04519	-0.00213	0.01532
1519	-0.0102	0.00744	-0.00273	0.04054	-0.02296	-0.00321	0.00018	-0.04236	-0.00139	0.01577
1520	-0.00942	0.00881	-0.00245	0.03966	-0.02093	-0.00461	-6e-05	-0.039	-0.00066	0.01569
1524	-0.00481	0.02271	0.00132	0.02718	0.00149	-0.0184	0.00091	-0.00137	0.00116	0.01376
1525	-0.00432	0.02466	0.0016	0.02592	0.00528	-0.02054	0.00157	0.00294	-0.00028	0.01254
1526	-0.00449	0.02575	0.00206	0.02502	0.00732	-0.02154	0.00214	0.00512	-0.00146	0.01197
1530	-0.00231	0.0314	0.0023	0.0224	0.02017	-0.02839	0.00345	0.0164	-0.00795	0.0051
1533	-0.00223	0.03353	0.00325	0.02079	0.02526	-0.03037	0.00362	0.01991	-0.01129	0.00148
1534	-0.00206	0.03417	0.00329	0.02039	0.02687	-0.03112	0.00389	0.02118	-0.01243	0.00015
1536	-0.00251	0.03499	0.0043	0.01922	0.02876	-0.03121	0.00352	0.02174	-0.01379	-0.00155
1539	-0.01603	-0.03485	-0.01436	0.00808	0.03645	0.02875	-0.00554	0.01358	-0.03322	0.03066
1547	-0.01727	-0.03047	-0.01451	0.00988	0.02328	0.02371	-0.00564	0.00798	-0.02919	0.0066
1548	-0.01782	-0.02957	-0.0148	0.00992	0.02069	0.02236	-0.00566	0.00674	-0.0289	0.00293
1553	-0.01785	-0.02363	-0.01261	0.01505	0.00616	0.02022	-0.00293	0.00081	-0.0265	-0.01304
1554	-0.01827	-0.02243	-0.0124	0.0155	0.0034	0.0192	-0.00213	-0.00052	-0.02609	-0.01435
1555	-0.01856	-0.02099	-0.01197	0.01625	0.00044	0.01816	-0.00117	-0.00221	-0.02528	-0.01472
1556	-0.01867	-0.01974	-0.01168	0.01717	-0.00168	0.01706	-0.00068	-0.00451	-0.02444	-0.01385
1557	-0.0186	-0.01832	-0.01116	0.01852	-0.00411	0.01626	-1e-04	-0.00689	-0.02358	-0.01336
1559	-0.01605	-0.00644	-0.00723	0.03188	-0.02007	0.00767	0.00147	-0.0326	-0.01322	0.00033
1566	-0.01248	0.00432	-0.00328	0.04114	-0.02666	-3e-05	0.00133	-0.04756	-0.00391	0.01507
1571	-0.01073	0.01346	0.00075	0.03253	-0.01528	-0.00745	0.00198	-0.0256	-0.00034	0.01694
1573	-0.00762	0.02229	0.00347	0.0247	-0.00056	-0.01587	0.00179	-0.00232	0.00098	0.01517
1577	-0.00502	0.02742	0.00342	0.02334	0.01047	-0.02255	0.00231	0.00774	-0.00316	0.01109
1579	-0.00448	0.02995	0.00413	0.02173	0.01606	-0.02506	0.00254	0.01221	-0.00599	0.00823
1580	-0.00406	0.03161	0.00466	0.02056	0.01991	-0.02656	0.00239	0.0149	-0.00792	0.00578
1582	-0.00407	0.0333	0.00556	0.01921	0.02392	-0.02801	0.0023	0.01748	-0.01048	0.00295
1584	-0.00438	0.03459	0.00671	0.01784	0.02702	-0.02868	0.00184	0.01884	-0.01258	0.00037
1585	-0.00411	0.03506	0.00667	0.01766	0.02838	-0.02929	0.00178	0.01953	-0.01349	-0.00111
1587	-0.00421	0.03549	0.00704	0.01717	0.02944	-0.02949	0.00166	0.01998	-0.01424	-0.00209
1589	-0.01791	-0.03476	-0.0165	0.00592	0.0358	0.02565	-0.0071	0.01219	-0.03459	0.03022
1591	-0.01798	-0.03414	-0.01635	0.00602	0.03373	0.02461	-0.00687	0.01129	-0.03285	0.02615
1593	-0.01822	-0.03315	-0.01626	0.00627	0.03051	0.02323	-0.00662	0.01002	-0.03118	0.02007
1594	-0.01868	-0.03247	-0.01654	0.00618	0.02836	0.02197	-0.00672	0.00901	-0.03056	0.01633
1595	-0.01921	-0.03187	-0.01691	0.00596	0.02647	0.02069	-0.00685	0.00806	-0.03019	0.01324
1596	-0.01893	-0.03139	-0.01648	0.00671	0.0252	0.02094	-0.00658	0.00779	-0.02973	0.01088
1597	-0.01952	-0.03031	-0.01668	0.00686	0.02201	0.01949	-0.0064	0.00647	-0.02931	0.00623
1598	-0.0193	-0.02958	-0.01626	0.00783	0.02012	0.01959	-0.00618	0.00583	-0.02895	0.00302
1603	-0.01961	-0.0236	-0.01386	0.01251	0.00525	0.01752	-0.0024	0.00083	-0.02666	-0.01238
1604	-0.0196	-0.02229	-0.01323	0.01368	0.00239	0.01724	-0.0015	-0.00042	-0.02619	-0.01411
1605	-0.02004	-0.02073	-0.01273	0.01426	-0.00085	0.0161	-0.00026	-0.00192	-0.02533	-0.0143
1608	-0.0206	-0.01602	-0.01083	0.01693	-0.00938	0.01321	0.00297	-0.00722	-0.02194	-0.01245
1609	-0.01828	-0.00823	-0.00799	0.02713	-0.0192	0.00825	0.00338	-0.0258	-0.01535	-0.00237
1610	-0.01707	-0.00495	-0.00671	0.03138	-0.02281	0.00621	0.00329	-0.03327	-0.01225	0.00212
1613	-0.01347	0.00236	-0.00389	0.04083	-0.02748	0.00163	0.0017	-0.04848	-0.00563	0.01335
1614	-0.01366	0.00263	-0.00375	0.04068	-0.02767	0.00145	0.00201	-0.04843	-0.00564	0.01389
1615	-0.01349	0.00349	-0.0034	0.04064	-0.02754	0.00078	0.00212	-0.04802	-0.00502	0.01487
1616	-0.01342	0.00416	-0.00302	0.04015	-0.02716	0.00035	0.00223	-0.04686	-0.00449	0.01531
1623	-0.01066	0.02127	0.00504	0.02243	-0.00361	-0.01333	0.00359	-0.00292	0.00057	0.01632
1624	-0.00968	0.02266	0.00513	0.02237	-0.00078	-0.015	0.00302	-0.00088	0.00018	0.01586
1626	-0.00787	0.02568	0.0055	0.02194	0.00562	-0.01844	0.00202	0.00342	-0.00146	0.01408
1627	-0.00673	0.02901	0.00632	0.02031	0.01301	-0.02186	0.00163	0.00882	-0.00456	0.01064
1630	-0.00579	0.03273	0.00738	0.01803	0.02174	-0.02563	0.00156	0.01512	-0.00924	0.00519
1632	-0.00507	0.03392	0.00719	0.01783	0.02502	-0.02746	0.00163	0.0174	-0.01129	0.00244
1634	-0.00785	0.03566	0.0124	0.01267	0.02833	-0.02417	-0.00205	0.01453	-0.0131	-0.00152
1638	-0.01907	-0.03466	-0.01781	0.00425	0.03512	0.02299	-0.00808	0.01088	-0.03398	0.02939
1639	-0.01962	-0.03425	-0.01826	0.00349	0.03353	0.02111	-0.00826	0.00981	-0.03242	0.02658
1642	-0.02121	-0.03284	-0.01949	0.00178	0.02848	0.0162	-0.00867	0.00687	-0.02903	0.01788
1645	-0.02116	-0.03119	-0.01868	0.00352	0.02372	0.01627	-0.00751	0.00604	-0.029	0.00984
1646	-0.02114	-0.03035	-0.0183	0.0043	0.02141	0.01611	-0.00702	0.00541	-0.02864	0.00635
1649	-0.02094	-0.0269	-0.01637	0.00765	0.01251	0.01609	-0.0043	0.00348	-0.02772	-0.00447
1652	-0.02111	-0.02322	-0.01468	0.01059	0.00365	0.01521	-0.00158	0.00072	-0.02655	-0.01233
1653	-0.02111	-0.02154	-0.01377	0.01197	0.00012	0.01489	-0.00028	-0.00062	-0.02579	-0.01386
1656	-0.02198	-0.01721	-0.01178	0.01349	-0.00831	0.01248	0.00355	-0.00347	-0.02251	-0.01339
1657	-0.02177	-0.01523	-0.01071	0.01529	-0.01155	0.01184	0.00466	-0.00598	-0.02103	-0.01236
1658	-0.01994	-0.00927	-0.00847	0.02337	-0.01905	0.00829	0.00497	-0.02046	-0.01625	-0.00455
1660	-0.01443	0.00106	-0.00435	0.03955	-0.02748	0.00255	0.00234	-0.04713	-0.00709	0.01189
1662	-0.014	0.00263	-0.00368	0.04037	-0.02789	0.00148	0.00239	-0.04823	-0.00587	0.01413
1663	-0.01416	0.00277	-0.00358	0.04014	-0.02797	0.00139	0.00261	-0.04797	-0.00586	0.01438
1665	-0.01413	0.00394	-0.00292	0.03956	-0.02767	0.00066	0.00289	-0.04664	-0.005	0.01549
1667	-0.01379	0.00588	-0.00199	0.03834	-0.02631	-0.00079	0.00313	-0.04334	-0.00369	0.01675
1668	-0.01393	0.00677	-0.00134	0.03704	-0.02557	-0.00127	0.00344	-0.04078	-0.00306	0.01707
1675	-0.00891	0.02553	0.00653	0.02106	0.00486	-0.01731	0.00188	0.00254	-0.00132	0.01479
1686	-0.01138	0.03691	0.01838	0.0072	0.03014	-0.01955	-0.00634	0.00996	-0.01392	-0.00414
1688	-0.02018	-0.03444	-0.019	0.00266	0.03403	0.02028	-0.00887	0.00956	-0.03307	0.0278
1691	-0.02155	-0.03345	-0.02012	0.00075	0.03023	0.01569	-0.00929	0.007	-0.0293	0.02134
1693	-0.02199	-0.03244	-0.02019	0.00082	0.02695	0.01409	-0.00903	0.00568	-0.02791	0.01553
1695	-0.02223	-0.03112	-0.01974	0.00148	0.02293	0.01326	-0.00796	0.00499	-0.02699	0.00927
1697	-0.02268	-0.02954	-0.01931	0.00222	0.01841	0.01233	-0.00668	0.00408	-0.02661	0.00349
1699	-0.02264	-0.02704	-0.01788	0.00475	0.01206	0.01272	-0.00444	0.00299	-0.02691	-0.00361
1701	-0.02254	-0.02318	-0.0156	0.00831	0.00275	0.01293	-0.00099	0.00112	-0.02624	-0.01213
1703	-0.02272	-0.02155	-0.01474	0.00918	-0.00079	0.01235	0.00049	0.00021	-0.02514	-0.01354
1710	-0.01593	-0.00049	-0.00492	0.03629	-0.02662	0.00338	0.00355	-0.04223	-0.00894	0.0096
1711	-0.01519	0.00148	-0.00408	0.03858	-0.02793	0.00221	0.00336	-0.04612	-0.00731	0.01283
1712	-0.01481	0.00248	-0.00359	0.03932	-0.02819	0.00164	0.00323	-0.04716	-0.00644	0.01424
1713	-0.01464	0.00268	-0.00354	0.03958	-0.02818	0.00148	0.00311	-0.04745	-0.00622	0.01447
1717	-0.01538	0.0052	-0.0016	0.03674	-0.0277	3e-04	0.0045	-0.04255	-0.00433	0.01675
1718	-0.01613	0.00734	0.00019	0.0329	-0.02586	-0.00067	0.00559	-0.03562	-0.00305	0.01749
1721	-0.01847	0.01718	0.00827	0.01587	-0.01406	-0.00521	0.00838	-0.00444	0.00132	0.01848
1722	-0.01915	0.02319	0.01533	0.0102	-0.00424	-0.00493	0.00288	-0.00311	0.00063	0.01937
1723	-0.0194	0.02474	0.017	0.00841	-0.00173	-0.00511	0.00194	-0.0016	0.00044	0.01941
1724	-0.01846	0.02611	0.01734	0.0085	0.00129	-0.00644	0.00078	-0.00083	-0.00026	0.01867
1726	-0.02199	0.03031	0.02563	4e-05	0.00768	-0.00251	-0.00396	-0.00148	-0.00123	0.01775
1727	-0.02203	0.03101	0.0264	-0.00073	0.00917	-0.00252	-0.00474	-0.00139	-0.00167	0.01688
1728	-0.02148	0.03206	0.02687	-0.00106	0.0119	-0.00332	-0.00598	-0.00121	-0.00274	0.01478
1729	-0.01754	0.03321	0.0231	0.00288	0.01688	-0.00903	-0.00575	0.00225	-0.00548	0.0101
1731	-0.01748	0.03475	0.02454	0.00125	0.02082	-0.00932	-0.00767	0.00226	-0.00736	0.00594
1736	-0.01404	0.03747	0.02262	0.00322	0.03042	-0.0156	-0.00931	0.00611	-0.01372	-0.00517
1745	-0.02402	-0.03115	-0.02166	-0.00206	0.02205	0.00811	-0.00903	0.00303	-0.02354	0.00879
1747	-0.02406	-0.02948	-0.0207	-0.00039	0.01751	0.00852	-0.00729	0.00273	-0.02419	0.00292
1750	-0.02437	-0.02515	-0.01827	0.00318	0.00644	0.00878	-0.00275	0.0016	-0.02455	-0.00801
1751	-0.02439	-0.02308	-0.0168	0.00487	0.00146	0.00928	-0.00028	0.0016	-0.02437	-0.01186
1752	-0.02434	-0.02285	-0.01661	0.00513	0.00098	0.00936	-6e-05	0.00152	-0.02427	-0.01213
1753	-0.02441	-0.02134	-0.01564	0.00622	-0.00228	0.00941	0.0015	0.00107	-0.02383	-0.01355
1756	-0.02503	-0.01585	-0.01224	0.00871	-0.01267	0.00823	0.00691	-0.00076	-0.02011	-0.01315
1757	-0.02572	-0.01297	-0.01066	0.00912	-0.01795	0.00682	0.00977	-0.00148	-0.01748	-0.01199
1759	-0.02602	-0.01069	-0.00892	0.00941	-0.02125	0.00658	0.01188	-0.00108	-0.01537	-0.01043
1760	-0.02012	-0.00454	-0.0065	0.0259	-0.02514	0.00479	0.00717	-0.02658	-0.01183	0.00163
1761	-0.02095	-0.00385	-0.00602	0.02442	-0.02645	0.0042	0.00856	-0.02468	-0.01091	0.00193
1762	-0.01538	0.00189	-0.00382	0.03807	-0.02811	0.0019	0.00372	-0.04535	-0.00692	0.01318
1763	-0.0148	0.00255	-0.00356	0.03938	-0.02825	0.00159	0.00324	-0.04728	-0.00638	0.01436
1764	-0.01476	0.00338	-0.00306	0.03922	-0.02826	0.00113	0.00343	-0.04687	-0.00572	0.01533
1765	-0.01483	0.00401	-0.00264	0.03869	-0.02803	0.00079	0.00365	-0.04584	-0.00529	0.01588
1767	-0.01692	0.00601	-0.00033	0.03286	-0.02759	0.00037	0.00628	-0.03673	-0.00363	0.01683
1768	-0.02027	0.00915	0.00365	0.02243	-0.02563	4e-05	0.01004	-0.02026	-0.00106	0.01713
1769	-0.02331	0.01311	0.00839	0.01154	-0.02202	-4e-04	0.01288	-0.0032	0.00161	0.0174
1770	-0.02157	0.01533	0.00927	0.01291	-0.0182	-0.00197	0.01048	-0.00439	0.00149	0.01849
1771	-0.02035	0.01674	0.00945	0.01343	-0.01558	-0.0035	0.00943	-0.00343	0.00149	0.01863
1774	-0.02341	0.02905	0.02589	-0.00092	0.00408	-0.00049	-0.0025	-0.00166	0.00032	0.01964
1775	-0.02304	0.02946	0.02595	-0.00069	0.00517	-0.00098	-0.00305	-0.0018	-0.00011	0.01927
1776	-0.02377	0.03083	0.02825	-0.00305	0.00762	-6e-05	-0.00479	-0.00213	-0.00059	0.0181
1777	-0.02375	0.03125	0.02871	-0.00342	0.0086	-8e-05	-0.00541	-0.00232	-0.00094	0.01745
1779	-0.02292	0.03292	0.0296	-0.00404	0.01311	-0.00115	-0.00776	-0.00265	-0.00281	0.01348
1785	-0.01917	0.03789	0.0302	-0.00442	0.02891	-0.00709	-0.01413	-0.00159	-0.01164	-0.00552
1786	-0.01845	0.0381	0.02943	-0.00357	0.02994	-0.00838	-0.01398	-0.00071	-0.01245	-0.00658
1787	-0.01853	0.03839	0.02982	-0.00369	0.03084	-0.00867	-0.01447	-0.00072	-0.01323	-0.00722
1790	-0.02361	-0.03369	-0.02272	-0.00365	0.02997	0.009	-0.01157	0.00365	-0.02414	0.02158
1791	-0.02435	-0.03299	-0.02303	-0.00428	0.02739	0.00735	-0.01101	0.00323	-0.02362	0.01766
1792	-0.02567	-0.03228	-0.02413	-0.00644	0.02449	0.00302	-0.01131	0.00119	-0.01996	0.01333
1794	-0.02538	-0.03141	-0.02325	-0.00493	0.02215	0.00428	-0.01006	0.00166	-0.02116	0.00977
1797	-0.02586	-0.02901	-0.02213	-0.00355	0.01522	0.00374	-0.0073	0.00142	-0.02096	0.00111
1800	-0.02581	-0.0253	-0.01948	1e-04	0.00581	0.00531	-0.00269	0.00164	-0.0222	-0.00804
1804	-0.02576	-0.01877	-0.01445	0.00533	-0.00798	0.00753	0.00494	0.00179	-0.0215	-0.01387
1807	-0.02722	-0.01274	-0.01075	0.00602	-0.01942	0.0054	0.01154	0.00185	-0.01622	-0.0127
1808	-0.02728	-0.01107	-0.0095	0.00666	-0.02193	0.00532	0.013	0.00165	-0.01479	-0.01162
1814	-0.01646	0.00293	-0.00276	0.03572	-0.02862	0.00158	0.00524	-0.04198	-0.00604	0.01417
1815	-0.01603	0.00435	-0.00194	0.03614	-0.02824	0.00088	0.00503	-0.04225	-0.00508	0.01594
1817	-0.02543	0.00917	0.00608	0.00986	-0.02707	0.00151	0.01602	-0.00148	0.0011	0.01388
1818	-0.02454	0.01178	0.00783	0.0097	-0.02401	0.00038	0.01468	-0.00053	0.00179	0.01594
1821	-0.02276	0.01619	0.01115	0.01034	-0.01776	-0.00094	0.01055	-0.00271	0.00207	0.01903
1824	-0.02404	0.02932	0.02688	-0.00223	0.00423	0.00041	-0.00281	-0.00163	0.00058	0.01942
1825	-0.02464	0.03014	0.02844	-0.00391	0.00554	0.00119	-0.0038	-0.00177	0.00045	0.01889
1826	-0.02481	0.03079	0.02942	-0.00471	0.00685	0.0015	-0.00484	-0.00234	0.00012	0.01828
1829	-0.02401	0.03304	0.0311	-0.00575	0.0128	0.00053	-0.00843	-0.00368	-0.0024	0.01338
1830	-0.02333	0.03426	0.03166	-0.00613	0.01634	-0.00038	-0.01027	-0.00402	-0.00405	0.00975
1831	-0.02303	0.03489	0.03201	-0.0064	0.01815	-0.00081	-0.01121	-0.00417	-0.00492	0.00783
1832	-0.02257	0.03605	0.03276	-0.00708	0.02166	-0.00145	-0.01315	-0.00473	-0.0068	0.00334
1837	-0.01982	0.03851	0.0318	-0.00601	0.03044	-0.00606	-0.01588	-0.0031	-0.01239	-0.0082
1842	-0.02712	-0.03234	-0.02581	-0.00975	0.02381	-0.0021	-0.01258	-0.00114	-0.01519	0.0128
1846	-0.02791	-0.03003	-0.02492	-0.009	0.01665	-0.00307	-0.00953	-0.00074	-0.01523	0.00331
1847	-0.02744	-0.02879	-0.02353	-0.00671	0.01366	-0.00089	-0.00759	1e-04	-0.01729	-3e-05
1853	-0.02724	-0.02137	-0.01752	0.00036	-0.00381	0.00354	0.00241	0.00229	-0.01999	-0.01299
1854	-0.02739	-0.01819	-0.01499	0.00232	-0.01007	0.00443	0.00624	0.0028	-0.01908	-0.01386
1857	-0.02871	-0.01187	-0.01045	0.00321	-0.02179	0.00378	0.01373	0.00479	-0.0143	-0.01282
1858	-0.02889	-0.00998	-0.00905	0.00366	-0.02462	0.00355	0.01542	0.00478	-0.01255	-0.01156
1860	-0.02917	-0.00794	-0.00729	0.0036	-0.02697	0.00364	0.01716	0.00577	-0.01063	-0.00968
1862	-0.02902	-0.0037	-0.00383	0.00446	-0.02986	0.00341	0.0189	0.00536	-0.00673	-0.00431
1865	-0.02807	0.00524	0.00373	0.00526	-0.03019	0.00273	0.01935	0.00501	0.00018	0.00788
1866	-0.02755	0.00699	0.00512	0.0059	-0.02948	0.00251	0.01876	0.00412	0.00121	0.01033
1868	-0.02628	0.01143	0.00875	0.00623	-0.02541	0.00179	0.01629	0.0033	0.00287	0.01511
1870	-0.02496	0.014	0.01058	0.00744	-0.02211	0.00107	0.01379	0.00099	0.00323	0.01755
1871	-0.0244	0.01566	0.01186	0.00738	-0.01978	0.00058	0.0124	0.00072	0.00341	0.01866
1873	-0.02452	0.0286	0.0266	-0.00253	0.00244	0.00111	-0.00182	-0.00122	0.00131	0.01971
1875	-0.02533	0.03038	0.02956	-0.00525	0.00559	0.0023	-0.00429	-0.00221	0.00078	0.01871
1881	-0.02401	0.03496	0.03336	-0.00811	0.01771	0.00092	-0.01178	-0.00511	-0.00427	0.00756
1882	-0.02352	0.03632	0.03432	-0.00887	0.02183	0.00022	-0.01419	-0.00604	-0.00653	0.00242
1883	-0.02278	0.03771	0.035	-0.00955	0.02638	-0.00081	-0.0166	-0.00669	-0.00914	-0.00424
1884	-0.02196	0.03822	0.03444	-0.00892	0.02835	-0.00223	-0.01697	-0.00598	-0.01051	-0.00668
1894	-0.02928	-0.03132	-0.02749	-0.01354	0.01952	-0.00901	-0.01271	-0.00387	-0.00912	0.00742
1895	-0.02933	-0.03069	-0.02701	-0.01297	0.01768	-0.00856	-0.01161	-0.00326	-0.00982	0.00508
1896	-0.02948	-0.02987	-0.02643	-0.01239	0.01525	-0.00814	-0.01012	-0.00243	-0.01067	0.00218
1900	-0.02875	-0.02534	-0.02202	-0.00618	0.00393	-0.0025	-0.00282	0.00085	-0.01628	-0.00891
1901	-0.02839	-0.02346	-0.02023	-0.00376	-0.00018	-0.00058	-0.00029	0.00144	-0.01749	-0.01162
1903	-0.03028	-0.01936	-0.01772	-0.00443	-0.0106	-0.00166	0.0067	0.00519	-0.0158	-0.01601
1904	-0.03015	-0.01815	-0.01658	-0.00329	-0.01286	-0.00078	0.00817	0.00549	-0.01586	-0.01632
1905	-0.02994	-0.01638	-0.01491	-0.00169	-0.01593	0.00046	0.0102	0.00586	-0.01571	-0.01623
1908	-0.0296	-0.00993	-0.00899	0.00193	-0.02515	0.00307	0.01628	0.00697	-0.01169	-0.01207
1909	-0.02965	-0.00852	-0.00788	0.00231	-0.02687	0.00304	0.01732	0.00691	-0.01037	-0.0107
1910	-0.02987	-0.0073	-0.00679	0.00205	-0.02812	0.00307	0.01833	0.00773	-0.00915	-0.00948
1911	-0.0298	-0.00571	-0.00541	0.00246	-0.02928	0.00323	0.01908	0.00775	-0.00786	-0.00754
1914	-0.02965	0.00176	0.00114	0.00237	-0.03152	0.00307	0.02102	0.00899	-0.00138	0.00235
1916	-0.02853	0.0063	0.00506	0.00384	-0.03028	0.00308	0.0198	0.00674	0.00154	0.00893
1917	-0.02767	0.00844	0.00673	0.00498	-0.02874	0.00283	0.0185	0.00495	0.00232	0.01191
1922	-0.0262	0.02576	0.02496	-0.0034	-0.00402	0.00304	0.0024	0.00141	0.00337	0.01997
1923	-0.02578	0.02958	0.02908	-0.00541	0.00363	0.00286	-0.00305	-0.00149	0.00153	0.01914
1926	-0.02612	0.03144	0.03175	-0.00768	0.00754	0.00372	-0.00614	-0.00321	0.00055	0.01665
1927	-0.02613	0.03202	0.03246	-0.0083	0.00888	0.00386	-0.00713	-0.00372	0.00013	0.01548
1931	-0.02536	0.03487	0.03499	-0.0101	0.01665	0.00314	-0.01224	-0.00627	-0.00332	0.00795
1932	-0.02485	0.03564	0.03528	-0.01013	0.01911	0.0024	-0.0136	-0.0068	-0.0047	0.00529
1933	-0.02443	0.03811	0.03779	-0.0128	0.02659	0.00247	-0.01877	-0.00974	-0.0085	-0.00662
1934	-0.02403	0.03857	0.03783	-0.0129	0.02822	0.00199	-0.01955	-0.00991	-0.00943	-0.00926
1935	-0.02367	0.03862	0.03737	-0.01235	0.02857	0.00127	-0.01933	-0.00935	-0.00978	-0.00938
1938	-0.03382	-0.03458	-0.03593	-0.02879	0.0268	-0.03178	-0.02437	-0.01844	0.01802	0.0189
1943	-0.03025	-0.03184	-0.02902	-0.01644	0.02041	-0.01314	-0.01441	-0.00598	-0.00467	0.00877
1944	-0.03075	-0.03118	-0.029	-0.01688	0.01818	-0.01424	-0.01354	-0.00594	-0.00389	0.00608
1947	-0.03072	-0.02846	-0.02643	-0.01371	0.01059	-0.01077	-0.00812	-0.00221	-0.00869	-0.00246
1949	-0.03038	-0.02683	-0.02463	-0.01131	0.00651	-0.00812	-0.00508	-0.00026	-0.01136	-0.00639
1950	-0.03063	-0.02546	-0.02369	-0.01057	0.00291	-0.00787	-0.003	0.00043	-0.01154	-0.00934
1951	-0.03039	-0.02392	-0.02215	-0.00864	-0.00051	-0.00605	-0.00064	0.00143	-0.01295	-0.01149
1955	-0.03063	-0.01637	-0.01522	-0.00325	-0.01647	-0.00074	0.0107	0.00686	-0.01468	-0.01659
1956	-0.02998	-0.01293	-0.01163	-4e-04	-0.02106	0.00187	0.01388	0.00755	-0.01301	-0.01405
1957	-0.03058	-0.01096	-0.01014	-0.00081	-0.02451	0.00152	0.01628	0.00892	-0.011	-0.0134
1958	-0.03072	-0.00941	-0.00874	-0.00048	-0.02666	0.00196	0.01784	0.00969	-0.00998	-0.01237
1960	-0.03084	-0.00706	-0.00658	-0.00022	-0.02906	0.00244	0.01963	0.01068	-0.00794	-0.00998
1961	-0.03105	-0.00498	-0.00466	-0.00048	-0.03069	0.00265	0.02096	0.01178	-0.00591	-0.0076
1963	-0.03052	-0.00098	-0.00109	0.00062	-0.03178	0.00307	0.0216	0.01116	-0.00288	-0.00196
1964	-0.03045	0.00113	0.00089	6e-04	-0.03231	0.00326	0.02204	0.01146	-0.00096	0.00093
1968	-0.02835	0.00992	0.00871	0.00263	-0.02808	0.00341	0.01871	0.0076	0.00381	0.013
1971	-0.02816	0.01576	0.01519	-2e-04	-0.02235	0.00455	0.01494	0.0074	0.0065	0.01796
1973	-0.02648	0.02919	0.0294	-0.00645	0.00248	0.0039	-0.00252	-0.00109	0.00216	0.01871
